Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32
4583,25,24.9999740704267,24.9998919185753,24.9997537563183,24.9995250524162,24.9991586617112,24.9985960374669,24.9977760276773,24.9966537498686,24.9952270774016,24.9935545352459,24.9917337900588,24.9898438187842,24.9879131239625,24.9859472042268,24.9839833927501,24.9820696448164,24.9801279886005,24.9778711004635,24.97488632314,24.9725317187306,24.9721442056393,24.972609536561,24.9750946273714,24.9824486526871,25.0003400802779,25.0395090912569,25.1192734706983,25.2730339959234,25.5679707293789,26.5373213184726,26.5373213184726
4584,25,24.9999741791789,24.9998923565409,24.9997547222923,24.9995268474986,24.9991616982234,24.9986008084942,24.9977830025267,24.9966631784243,24.9952387590102,24.9935677790639,24.9917478032276,24.9898581636426,24.9879277221222,24.9859619749222,24.9839979783421,24.9820839716622,24.9801431278713,24.9778895516296,24.9749090140445,24.9725415874819,24.9721451289146,24.9726047062076,24.9750681597514,24.9823738489565,25.0001625397766,25.0391262772756,25.1185025734197,25.2715646941576,25.5652538378518,26.5309274860832,26.5309274860832
4585,25,24.9999742875471,24.9998927929361,24.9997556848563,24.9995286364867,24.9991647250823,24.9986055658504,24.9977899603888,24.9966725893116,24.995250426609,24.9935810155981,24.9917618144281,24.9898725083328,24.9879423201849,24.9859767467938,24.9840125675254,24.9820982997535,24.9801582578345,24.9779079735298,24.9749317028071,24.9725516079035,24.9721459309706,24.9726000063876,24.9750419302066,24.9822995288435,24.9999860030799,25.0387454327234,25.1177353515078,25.270101931313,25.5625482135775,26.5245573691514,26.5245573691514
4586,25,24.9999743955288,24.9998932277525,24.9997566439934,24.9995304193499,24.9991677422356,24.9986103094524,24.997796901143,24.9966819823753,24.9952620800353,24.9935942447305,24.9917758236104,24.9898868528433,24.9879569181421,24.9859915198308,24.9840271603122,24.9821126291348,24.9801733784848,24.9779263661339,24.9749543816567,24.9725617858308,24.9721466208297,24.97259543046,24.9750159371089,24.9822256917021,24.9998104722352,25.0383665645859,25.1169718197415,25.2686457350947,25.5598539066096,26.5182110803705,26.5182110803706
4587,25,24.9999745031852,24.999893661255,24.9997576002838,24.9995321971255,24.9991707513234,24.9986150416146,24.9978038276482,24.9966913605608,24.9952737215871,24.9936074676241,24.991789831072,24.9899011971924,24.9879715160033,24.9860062938174,24.9840417560864,24.9821269596286,24.9801884914505,24.9779447345086,24.9749770456257,24.9725720965844,24.9721472315161,24.9725909493263,24.9749901374548,24.9821522521863,24.999635772949,25.0379893340807,25.1162113482362,25.2671949869907,25.5571689926496,26.5118845785091,26.5118845785091
4588,25,24.9999746104402,24.999894093158,24.9997585531153,24.9995339687208,24.9991737506095,24.998619759863,24.9978107367996,24.996700720586,24.9952853485912,24.9936206828298,24.9918038363896,24.9899155413312,24.9879861137379,24.9860210689353,24.9840563554823,24.9821412915223,24.9802035951461,24.9779630735643,24.974999684949,24.972582568619,24.9721477650673,24.9725865735081,24.9749645693968,24.9820792914,24.9994620786585,25.037614087378,25.115454587514,25.2657508484895,25.5544954789195,26.5055821061053,26.5055821061054
4589,25,24.9999747173309,24.9998945235982,24.9997595027803,24.9995357346576,24.9991767409236,24.9986244653809,24.9978176300851,24.9967100640285,24.9952969623383,24.9936338910523,24.9918178397717,24.9899298852849,24.9880007113619,24.9860358451004,24.9840709581979,24.982155624673,24.980218690321,24.977981385718,24.9750223050585,24.9725931883555,24.9721482182815,24.9725822991325,24.9749392151134,24.9820067711169,24.9992893071471,25.0372406598225,25.1147012277239,25.2643127659613,25.5518324081097,26.4993016380825,26.4993016380826
4590,25,24.999974823838,24.999894952527,24.9997604491844,24.9995374947699,24.9991797219973,24.9986291577717,24.9978245069769,24.9967193902788,24.9953085622639,24.9936470919283,24.9918318410832,24.9899442290274,24.9880153088583,24.9860506223117,24.9840855643201,24.9821699591869,24.9802337768282,24.9779996703101,24.9750449000015,24.9726039543795,24.9721486187684,24.9725781160726,24.9749140763369,24.9819346982912,24.9991174776198,25.0368690958434,25.1139513576219,25.2628809028952,25.5491800692462,26.4930438021252,26.4930438021253
4591,25,24.999974929947,24.9998953799087,24.9997613922582,24.9995392489353,24.9991826936331,24.9986338367431,24.997831367086,24.996728698888,24.9953201479516,24.9936602851903,24.9918458402245,24.9899585725396,24.9880299062148,24.9860654005683,24.9841001739128,24.9821842951422,24.9802488545595,24.9780179268545,24.9750674653912,24.9726148656491,24.9721489868744,24.9725740168655,24.9748891543439,24.9818630780475,24.9989466042286,25.0364994281808,25.1132050426138,25.2614553797688,25.5465386753169,26.4868090607839,26.486809060784
4592,25,24.9999750356699,24.9998958057726,24.9997623320591,24.999540997255,24.9991856559942,24.9986385025363,24.9978382107334,24.9967379902268,24.9953317197451,24.9936734710592,24.9918598372778,24.9899729158373,24.9880445034415,24.986080179871,24.9841147869232,24.9821986324744,24.9802639236043,24.9780361557525,24.9750900048497,24.9726259230247,24.972149305799,24.9725700076733,24.9748644480803,24.9817919061543,24.9987766752877,25.0361316298001,25.1124622286923,25.2600360971004,25.5439080504518,26.4805970321176,26.4805970321177
4593,25,24.9999751409828,24.9998962300687,24.9997632684982,24.999542739576,24.9991886088309,24.9986431547701,24.9978450373856,24.9967472636345,24.9953432769758,24.9936866490615,24.9918738320479,24.9899872588784,24.9880591005124,24.9860949601907,24.9841294034208,24.9822129713397,24.9802789839286,24.978054356526,24.9751125170214,24.9726371115645,24.9721496239537,24.9725660720739,24.974839956738,24.9817211853784,24.9986077015685,25.0357657320959,25.1117229848882,25.2586231884736,25.5412884386134,26.4744082630285,26.4744082630285
4594,25,24.9999752458858,24.9998966527974,24.9997642015766,24.9995444759003,24.9991915521465,24.9986477934494,24.9978518470488,24.9967565191191,24.9953548196515,24.9936998192031,24.9918878245371,24.9900016016636,24.9880736974275,24.9861097415281,24.9841440234046,24.9822273117364,24.9802940355327,24.9780725291807,24.9751350019223,24.9726484314472,24.9721499407594,24.9725622102636,24.9748156803266,24.9816509156869,24.9984396829424,25.0354017346925,25.1109873103761,25.2572166522909,25.5386798368842,26.4682427469762,26.4682427469762
4595,25,24.9999753503848,24.9998970739707,24.9997651313152,24.9995462062637,24.9991944859997,24.9986524186638,24.9978586398489,24.9967657568362,24.9953663479301,24.9937129815955,24.9919018147914,24.9900159442026,24.9880882941931,24.9861245238899,24.9841586468582,24.9822416536276,24.9803090784248,24.9780906738295,24.9751574598724,24.9726598861987,24.9721502447926,24.9725584261174,24.9747916190368,24.9815810964267,24.9982726168674,25.0350396301822,25.1102551888666,25.2558164570309,25.536082187697,26.4621003549094,26.4621003549095
4596,25,24.999975454463,24.9998974935687,24.9997660576967,24.9995479306442,24.9991974103465,24.998657030314,24.9978654155801,24.996774976425,24.9953778613202,24.9937261358015,24.9919158025946,24.9900302864405,24.9881028907772,24.9861393071987,24.9841732737636,24.982255997191,24.9803241128581,24.9781087907625,24.9751799015838,24.9726714427846,24.9721505942289,24.9725547002363,24.974767766704,24.981511719462,24.9981064881394,25.0346793993207,25.1095265978763,25.2544225782501,25.5334954695402,26.4559810896258,26.4559810896259
4597,25,24.9999755581275,24.9998979115999,24.9997669807285,24.999549649051,24.9992003252056,24.9986616284425,24.9978721743306,24.9967841780401,24.9953893600321,24.9937392820086,24.9919297880392,24.9900446284011,24.9881174871934,24.9861540914877,24.9841879041286,24.9822703423504,24.9803391387243,24.9781268798553,24.975202322468,24.9726831153556,24.9721509641483,24.97255104093,24.9747441259688,24.9814427882778,24.9979413032711,25.0343210503517,25.108801547036,25.2530350264188,25.5309196916283,26.449884949927,26.449884949927
4598,25,24.9999756613782,24.9998983280648,24.9997679004129,24.999551361489,24.999203230584,24.9986662130568,24.9978789161045,24.9967933616765,24.9954008440491,24.993752420196,24.9919437711134,24.9900589700807,24.98813208344,24.986168876751,24.9842025379484,24.9822846891155,24.9803541560496,24.978144941146,24.9752247235455,24.9726949019621,24.9721513569305,24.9725474473484,24.9747206963866,24.9813743021372,24.9977770604871,25.0339645801509,25.1080800312034,25.2516537933251,25.5283548411469,26.4438119119573,26.4438119119574
4599,25,24.9999757642113,24.9998987429644,24.9997688167635,24.9995530679868,24.9992061265218,24.9986707841924,24.9978856408982,24.9968025272444,24.9954123131782,24.9937655501544,24.9919577517011,24.990073311448,24.9881466794996,24.9861836629356,24.9842171751876,24.9822990375806,24.9803691650563,24.9781629749416,24.9752471135291,24.9727067840176,24.9721517980285,24.9725439106132,24.9746974739297,24.9813062546859,24.9976137451606,25.033609964143,25.1073620113493,25.2502788184159,25.5258008261802,26.4377618112357,26.4377618112358
4600,25,24.9999758666275,24.9998991563011,24.999769729787,24.9995547685563,24.9992090130374,24.9986753418731,24.9978923487357,24.9968116747577,24.9954237674143,24.9937786718655,24.9919717297886,24.9900876524983,24.9881612753699,24.9861984500325,24.9842318158359,24.9823133877553,24.9803841657848,24.9781809813477,24.9752694960141,24.9727187582226,24.9721522880272,24.9725404304445,24.9746744577363,24.9812386448473,24.9974513544703,25.0332571965705,25.1066474770598,25.2489100840347,25.5232576178842,26.4317345911986,26.4317345911986
4601,25,24.9999759686261,24.9998995680774,24.9997706394919,24.9995564632144,24.9992118901559,24.9986798861278,24.9978990396369,24.9968208042083,24.9954352067094,24.9937917852662,24.9919857053376,24.9901019932203,24.9881758710451,24.9862132380223,24.9842464598763,24.982327739669,24.9803991583202,24.9781989605202,24.9752918760072,24.97273081771,24.9721528329951,24.9725370046245,24.9746516461662,24.9811714702867,24.997289882723,25.0329062669677,25.105936410601,25.2475475613654,25.5207251707566,26.4257301661869,26.425730166187
4602,25,24.9999760702087,24.999899978299,24.9997715458932,24.9995581519881,24.9992147579171,24.9986844170018,24.9979057136353,24.9968299155883,24.9954466309957,24.993804890264,24.9919996782908,24.9901163335974,24.9881904665177,24.9862280268767,24.9842611072835,24.9823420933633,24.9804141428002,24.9782169126016,24.9753142603157,24.9727429558097,24.9721534372804,24.9725336306748,24.9746290369438,24.9811047280593,24.9971293220556,25.0325571600066,25.1052287852407,25.2461912063577,25.5182034147635,26.4197484039931,26.4197484039932
4603,25,24.9999761713758,24.9999003869671,24.9997724489937,24.9995598348826,24.9992176163282,24.9986889345034,24.997912370736,24.996839008894,24.9954580402565,24.9938179868369,24.992013648635,24.9901306736258,24.9882050617857,24.9862428165894,24.9842757580523,24.9823564488466,24.9804291192555,24.9782348376123,24.9753366500083,24.9727551722109,24.9721541007569,24.9725303081169,24.9746066295754,24.9810384176596,24.9969696710531,25.0322098727671,25.1045245957395,25.24484101027,25.5156923359834,26.4137892785679,26.413789278568
4604,25,24.9999762721288,24.9999007940859,24.9997733488039,24.9995615119169,24.9992204654168,24.9986934386639,24.9979190109605,24.9968480841159,24.9954694344383,24.9938310749138,24.9920276163261,24.9901450132925,24.9882196568433,24.9862576071394,24.9842904121646,24.982370806149,24.9804440877884,24.9782527356505,24.9753590495911,24.9727674632869,24.9721548255352,24.9725270351273,24.9745844223622,24.9809725370528,24.9968109242634,25.0318643944752,25.1038238231676,25.2434969418097,25.5131918846755,26.4078526963789,26.4078526963791
4605,25,24.9999763724692,24.9999011996587,24.9997742453309,24.9995631831032,24.9992233052004,24.9986979295027,24.9979256343216,24.9968571412467,24.9954808135048,24.9938441544468,24.9920415813348,24.990159352589,24.9882342516866,24.9862723985129,24.9843050696088,24.9823851652893,24.9804590484707,24.9782706067332,24.9753814608869,24.972779828177,24.9721556121601,24.9725238107189,24.9745624142055,24.9809070849953,24.9966530783093,25.0315207183314,25.1031264554551,25.2421589809206,25.5107020288876,26.4019385974008,26.4019385974009
4606,25,24.9999764723998,24.9999016036919,24.9997751385887,24.9995648484655,24.999226135713,24.9987024070579,24.9979322408444,24.9968661802719,24.9954921773849,24.993857225342,24.9920555436028,24.9901736914978,24.988248846308,24.986287190683,24.9843197303622,24.9823995263039,24.9804740014374,24.9782884509498,24.9754038871466,24.9727922657837,24.9721564613653,24.9725206328716,24.9745406028364,24.9808420590373,24.9964961267493,25.0311788313207,25.1024324693847,25.2408270888677,25.5082227067961,26.3960468653855,26.3960468653856
4607,25,24.999976571923,24.99990200619,24.9997760285864,24.9995665080191,24.9992289569764,24.9987068713533,24.9979388305446,24.9968752011823,24.9955035260338,24.9938702875397,24.9920695030927,24.9901880300077,24.9882634407027,24.9863019836328,24.9843343944107,24.9824138892147,24.9804889467748,24.9783062683557,24.9754263292482,24.9728047767431,24.9721573731939,24.9725175003755,24.9745189867332,24.9807774576105,24.9963400656777,25.0308387255077,25.101741850675,25.2395012416574,25.5057538799286,26.3901774278396,26.3901774278397
4608,25,24.9999766710413,24.9999024071587,24.9997769153346,24.9995681617817,24.999231769015,24.9987113224162,24.9979454034404,24.9968842039683,24.9955148594017,24.9938833409728,24.9920834597621,24.9902023681057,24.9882780348653,24.9863167773433,24.9843490617382,24.9824282540457,24.9805038845801,24.9783240590123,24.9754487875286,24.9728173621434,24.9721583476675,24.9725144120837,24.9744975641838,24.9807132789192,24.9961848907112,25.0305003920075,25.1010545833291,25.2381814123766,25.5032955050477,26.3843302031159,26.384330203116
4609,25,24.9999767697572,24.9999028066021,24.9997777988414,24.9995698097665,24.9992345718471,24.9987157602665,24.9979519595451,24.9968931886231,24.9955261774522,24.9938963855921,24.9920974135798,24.990216705782,24.988292628792,24.9863315718006,24.984363732333,24.9824426208141,24.9805188149239,24.9783418229702,24.9754712618298,24.9728300230424,24.9721593847441,24.9725113672761,24.9744763339306,24.9806495216348,24.9960305986822,25.0301638244088,25.1003706557871,25.2368675815363,25.5008475507855,26.3785051318757,26.3785051318758
4610,25,24.999976868073,24.9999032045258,24.999778679117,24.9995714519903,24.9992373654962,24.9987201849304,24.9979584988762,24.9969021551378,24.9955374801382,24.9939094213335,24.9921113645049,24.990231043024,24.9883072224774,24.9863463669866,24.9843784061798,24.9824569895421,24.980533737898,24.9783595603006,24.9754937517535,24.9728427609223,24.972160484366,24.9725083650641,24.9744552943297,24.9805861840105,24.9958771854675,25.0298290143728,25.0996900530088,25.2355597237642,25.4984099762776,26.3727021367632,26.3727021367633
4611,25,24.9999769659916,24.9999036009349,24.9997795561714,24.9995730884689,24.9992401499841,24.9987245964319,24.9979650214501,24.9969111035047,24.9955487674169,24.9939224481383,24.9921253124997,24.9902453798198,24.9883218159167,24.9863611628848,24.9843930832643,24.9824713602499,24.9805486535851,24.9783772710757,24.9755162565984,24.972855577321,24.9721616464623,24.9725054047338,24.9744344438768,24.9805232644339,24.9957246473308,25.0294959543559,25.0990127613788,25.2342578160608,25.4959827444306,26.3669211474678,26.3669211474678
4612,25,24.9999770635158,24.9999039958357,24.9997804300156,24.9995747192204,24.9992429253356,24.9987289947983,24.9979715272851,24.9969200337151,24.9955600392398,24.9939354659398,24.9921392575211,24.9902597161558,24.9883364091044,24.9863759594764,24.9844077635705,24.9824857329599,24.9805635620785,24.9783949553878,24.9755387752316,24.9728684741256,24.9721628709364,24.9725024856082,24.9744137808528,24.9804607610396,24.9955729800379,25.0291646358296,25.0983387654991,25.2329618323828,25.4935658131834,26.3611620841241,26.3611620841242
4613,25,24.9999771606493,24.9999043892358,24.9997813006637,24.9995763442672,24.9992456915816,24.9987333800638,24.9979780164047,24.9969289457592,24.9955712955477,24.9939484746558,24.9921531995155,24.9902740520147,24.9883510020337,24.9863907567384,24.984422447078,24.9825001076996,24.9805784634892,24.9784126133733,24.9755613056447,24.9728814538253,24.9721641577879,24.9724996069964,24.9743933031673,24.980398671499,24.9954221784365,25.0288350484519,25.0976680466956,25.231671741118,25.4911591313987,26.3554248495001,26.3554248495002
4614,25,24.9999772573944,24.9999047811406,24.9997821681251,24.9995779636245,24.9992484487428,24.9987377522511,24.9979844888245,24.9969378396307,24.9955825363018,24.9939614742314,24.9921671384468,24.9902883873845,24.9883655946999,24.9864055546554,24.9844371337731,24.9825144844871,24.9805933578893,24.9784302451364,24.975583846327,24.9728945180099,24.9721655070963,24.9724967685199,24.9743730094273,24.9803369942265,24.9952722390952,25.0285071853622,25.0970005925905,25.230387521301,25.4887626651295,26.3497093789654,26.3497093789654
4615,25,24.9999773537539,24.9999051715558,24.9997830324107,24.9995795773094,24.9992511968426,24.9987421113863,24.9979909445627,24.9969467153231,24.9955937614585,24.9939744646049,24.9921810742741,24.990302722252,24.9883801870975,24.98642035321,24.98445182364,24.982528863343,24.9806082453585,24.9784478508004,24.9756063955246,24.9729076683829,24.9721669189734,24.9724939698264,24.9743528980765,24.9802757274267,24.9951231581677,25.0281810388868,25.0963363893466,25.2291091494926,25.4863763764041,26.3440156001662,26.3440156001663
4616,25,24.9999774497302,24.9999055604878,24.9997838935315,24.9995811853398,24.9992539359057,24.9987464574963,24.9979973836382,24.9969555728297,24.9956049709727,24.9939874457119,24.9921950069544,24.9903170566026,24.9883947792212,24.9864351523844,24.984466516662,24.9825432442884,24.9806231259786,24.9784654305014,24.9756289513446,24.9729209066218,24.9721683935703,24.9724912106195,24.9743329674991,24.980214869205,24.9949749316427,25.0278566010401,25.0956754225728,25.2278366013155,25.484000225712,26.3383434377537,26.3383434377538
4617,25,24.9999775453261,24.9999059479424,24.9997847514986,24.9995827877329,24.9992566659554,24.9987507906074,24.9980038060693,24.9969644121445,24.9956161648017,24.994000417491,24.9922089364466,24.9903313904228,24.9884093710654,24.9864499521615,24.984481212823,24.9825576273438,24.9806379998261,24.9784829843766,24.9756515119559,24.9729342342061,24.9721699310637,24.9724884906771,24.9743132161649,24.9801544177375,24.9948275557018,25.0275338642385,25.0950176786108,25.2265698536341,25.4816341755388,26.3326928201316,26.3326928201316
4618,25,24.9999776405442,24.9999063339262,24.9997856063235,24.9995843845076,24.9992593870178,24.9987551107483,24.9980102118768,24.9969732332613,24.9956273428987,24.9940133798746,24.9922228627051,24.9903457236971,24.9884239626243,24.9864647525224,24.9844959121049,24.9825720125315,24.9806528669832,24.9785005125834,24.9756740753292,24.9729476526239,24.9721715316814,24.9724858098159,24.9742936424061,24.9800943710015,24.9946810261557,25.0272128201782,25.0943631425153,25.225308881136,25.4792781848271,26.3270636688877,26.3270636688878
4619,25,24.9999777353869,24.9999067184453,24.9997864580179,24.9995859756821,24.9992620991177,24.9987594179467,24.9980166010803,24.996982036175,24.99563850522,24.9940263327985,24.9922367856862,24.9903600564106,24.9884385538919,24.9864795534494,24.9845106144901,24.9825863998726,24.9806677275269,24.9785180152774,24.975696639544,24.9729611631371,24.9721731956702,24.9724831679146,24.9742742446479,24.980034727051,24.9945353390182,25.0268934609752,25.093711800106,25.2240536598081,25.4769322146165,26.3214559095696,26.3214559095697
4620,25,24.9999778298566,24.9999071015059,24.9997873065929,24.9995875612747,24.9992648022803,24.9987637122307,24.9980229737001,24.9969908208803,24.9956496517215,24.9940392761976,24.9922507053454,24.9903743885482,24.9884531448625,24.9864943549245,24.9845253199607,24.9826007893887,24.9806825815334,24.9785354926203,24.9757192027129,24.972974766862,24.9721749232949,24.9724805648925,24.9742550213125,24.9799754839045,24.99439049027,25.0265757786934,25.0930636371174,25.2228041654987,25.4745962257132,26.3158694672425,26.3158694672426
4621,25,24.9999779239555,24.9999074831141,24.9997881520598,24.9995891413031,24.9992674965303,24.9987679936277,24.9980293297563,24.9969995873729,24.995660782361,24.9940522100089,24.9922646216394,24.9903887200947,24.9884677355304,24.9865091569303,24.9845400284985,24.9826151811005,24.9806974290759,24.9785529447722,24.9757417630651,24.9729884647396,24.9721767148181,24.9724780007057,24.974235970876,24.9799166396194,24.994246476006,25.0262597656364,25.0924186397215,25.221560374802,25.4722701801275,26.3103042692388,26.3103042692388
4622,25,24.999978017686,24.9999078632758,24.9997889944298,24.9995907157857,24.9992701818927,24.9987722621658,24.9980356692696,24.9970083356486,24.9956718970957,24.9940651341684,24.9922785345237,24.9904030510348,24.9884823258895,24.9865239594492,24.9845547400852,24.9826295750289,24.9807122702272,24.9785703718974,24.9757643188615,24.9730022576002,24.9721785705088,24.9724754753375,24.9742170918038,24.9798581922119,24.9941032922707,25.0259454140195,25.0917767939359,25.2203222640567,25.4699540394521,26.3047602420661,26.3047602420662
4623,25,24.9999781110501,24.9999082419971,24.999789833714,24.9995922847403,24.9992728583921,24.9987765178729,24.9980419922605,24.9970170657037,24.9956829958837,24.9940780486125,24.9922924439541,24.9904173813532,24.9884969159343,24.9865387624639,24.9845694547024,24.9826439711947,24.9807271050594,24.9785877741602,24.975786868447,24.9730161461449,24.9721804906309,24.9724729887933,24.974198382579,24.979800139694,24.993960935132,25.0256327161159,25.0911380858881,25.2190898097916,25.4676477655853,26.2992373127953,26.2992373127954
4624,25,24.9999782040497,24.9999086192835,24.9997906699233,24.9995938481844,24.999275526053,24.9987807607762,24.9980482987494,24.997025777535,24.9956940786849,24.99409095328,24.9923063498874,24.9904317110347,24.9885115056589,24.9865535659576,24.9845841723314,24.9826583696179,24.9807419336408,24.9786051517196,24.9758094102974,24.9730301309436,24.9721824754312,24.9724705410957,24.9741798417469,24.9797424801357,24.9938194008016,25.0253216644913,25.0905025022348,25.217862989436,25.4653513218846,26.2937354112706,26.2937354112707
4625,25,24.9999782966873,24.9999089951417,24.9997915030696,24.9995954061374,24.9992781849023,24.9987849909065,24.9980545887593,24.9970344711392,24.9957051454546,24.9941038481016,24.9923202522751,24.9904460400622,24.9885260950571,24.9865683699115,24.9845988929519,24.9826727703207,24.9807567560482,24.9786225047548,24.9758319427776,24.9730442125264,24.972184525176,24.9724681322869,24.9741614676757,24.9796852113442,24.9936786850097,25.0250122507798,25.089870027964,25.2166417776006,25.4630646671282,26.2882544585487,26.2882544585489
4626,25,24.9999783889645,24.9999093695768,24.9997923331636,24.9995969586167,24.999280834964,24.9987892082908,24.9980608623109,24.9970431465141,24.9957161961535,24.9941167330166,24.9923341510739,24.9904603684205,24.9885406841233,24.9865831743094,24.984613616545,24.9826871733226,24.9807715723484,24.9786398334232,24.975854464523,24.9730583912654,24.9721866400881,24.9724657624157,24.9741432589342,24.9796283313707,24.9935387839924,25.0247044676178,25.0892406498655,25.2154261519485,25.4607877650495,26.2827943851591,26.2827943851593
4627,25,24.9999784808831,24.9999097425947,24.9997931602158,24.9995985056394,24.9992834762622,24.9987934129566,24.9980671194249,24.9970518036575,24.9957272307429,24.994129607964,24.9923480462404,24.9904746960941,24.9885552728518,24.9865979791349,24.9846283430919,24.9827015786428,24.9807863826083,24.9786571378815,24.9758769742324,24.9730726674633,24.9721888203784,24.9724634315385,24.9741252140951,24.9795718382522,24.9933996939827,25.0243983076469,25.0886143547405,25.2142160901647,25.4585205794162,26.2773551216839,26.2773551216839
4628,25,24.9999785724451,24.9999101142013,24.999793984238,24.9996000472249,24.9992861088239,24.9987976049345,24.9980733601251,24.9970604425675,24.9957382491797,24.9941424728758,24.9923619377255,24.9904890230658,24.9885698612366,24.9866127843699,24.9846430725714,24.9827159863028,24.9808011869021,24.9786744183039,24.9758994705248,24.9730870413823,24.9721910662684,24.9724611397262,24.9741073315699,24.9795157297777,24.9932614107686,25.0240937626514,25.0879911278557,25.2130115673436,25.4562630697869,26.271936590626,26.271936590626
4629,25,24.9999786636521,24.9999104844019,24.9997948052401,24.9996015833898,24.9992887326722,24.998801784251,24.9980795844318,24.9970690632427,24.9957492514271,24.9941553276927,24.9923758254867,24.9905033493204,24.9885844492722,24.9866275899986,24.9846578049648,24.9827303963208,24.9808159852939,24.9786916748399,24.975921952267,24.973101513188,24.9721933779374,24.9724588870456,24.9740896099863,24.9794600040156,24.993123930696,25.0237908255153,25.0873709564518,25.211812561919,25.4540152011411,26.2665387248688,26.2665387248689
4630,25,24.9999787545059,24.9999108532023,24.9997956232338,24.9996031141525,24.9992913478333,24.9988059509363,24.9980857923684,24.9970776656821,24.995760237444,24.9941681723494,24.9923897094763,24.9905176748408,24.9885990369527,24.9866423960038,24.9846725402512,24.982744808717,24.9808307778549,24.978708907655,24.975944418257,24.9731160830123,24.9721957555732,24.9724566735757,24.9740720478216,24.9794046587995,24.9929872496921,25.0234894883201,25.086753826332,25.2106190498978,25.4517769345163,26.261161449728,26.2611614497281
4631,25,24.9999788450081,24.9999112206077,24.9997964382292,24.9996046395304,24.9992939543314,24.998810105018,24.9980919839567,24.9970862498849,24.9957712071928,24.9941810067841,24.9924035896494,24.990531999611,24.9886136242727,24.9866572023696,24.9846872784108,24.98275922351,24.9808455646514,24.9787261169021,24.9759668674311,24.9731307509299,24.9721981993397,24.9724544993939,24.9740546436605,24.9793496920927,24.9928513639529,25.0231897436813,25.0861397242594,25.2094310089111,25.4495482335851,26.2558046955584,26.2558046955585
4632,25,24.9999789351602,24.9999115866237,24.9997972502371,24.999606159541,24.9992965521913,24.9988142465247,24.9980981592192,24.9970948158507,24.9957821606353,24.9941938309344,24.9924174659602,24.9905463236146,24.9886282112266,24.9866720090797,24.9847020194235,24.9827736407185,24.980860345751,24.9787433027357,24.9759892987565,24.9731455169785,24.9722007093949,24.9724523645826,24.9740373960693,24.9792951018107,24.992716269606,25.0228915840935,25.0855286367809,25.2082484162269,25.4473290614298,26.2504683915724,26.2504683915724
4633,25,24.9999790249639,24.9999119512557,24.9997980592681,24.999607674202,24.9992991414381,24.9988183754854,24.9981043181789,24.9971033635795,24.9957930977329,24.9942066447369,24.9924313383617,24.9905606468348,24.9886427978088,24.9866868161178,24.9847167632687,24.9827880603611,24.980875121222,24.978760465311,24.9760117112334,24.9731603811587,24.97220328589,24.9724502692292,24.9740203035957,24.9792408858184,24.9925819627074,25.0225950019247,25.0849205502177,25.207071248733,25.4451193805121,26.2451524657828,26.2451524657829
4634,25,24.9999791144206,24.9999123145089,24.9997988653328,24.9996091835309,24.9993017220964,24.9988224919287,24.9981104608586,24.9971118930715,24.9958040184485,24.9942194481291,24.9924452068076,24.9905749692549,24.9886573840141,24.9867016234682,24.9847315099259,24.9828024824561,24.9808898911315,24.9787776047792,24.976034103928,24.9731753434386,24.9722059289666,24.9724482134222,24.9740033648245,24.9791870420108,24.9924484393896,25.0222999897021,25.0843154511783,25.2058994838037,25.4429191540818,26.239856847705,26.2398568477051
4635,25,24.9999792035319,24.9999126763885,24.9997996684415,24.9996106875449,24.9993042941906,24.9988265958829,24.9981165872808,24.9971204043273,24.9958149227451,24.9942322410494,24.9924590712519,24.9905892908581,24.988671969837,24.986716431115,24.9847462593749,24.9828169070209,24.9809046555461,24.9787947212888,24.9760564759567,24.9731904037591,24.9722086387588,24.9724461972533,24.973986578362,24.9791335682925,24.9923156958201,25.0220065400325,25.0837133264132,25.204733099054,25.4407283457769,26.2345814675884,26.2345814675884
4636,25,24.9999792922993,24.999913036901,24.9998004686071,24.9996121862654,24.9993068577514,24.9988306873836,24.9981226974745,24.9971288973479,24.9958258105772,24.9942450234203,24.9924729316363,24.9906036116237,24.9886865552712,24.9867312390393,24.9847610115901,24.9828313340776,24.9809194145486,24.9788118150238,24.9760788262726,24.9732055620071,24.9722114154291,24.9724442208419,24.9739699424766,24.979080462021,24.9921837271926,25.0217146436605,25.0831141593362,25.2035720664623,25.4385469100776,26.2293262381135,26.2293262381136
4637,25,24.999979380724,24.9999133960501,24.999801265837,24.9996136797053,24.9993094127968,24.998834766452,24.9981287914568,24.9971373721342,24.9958366819179,24.9942577951958,24.992486787926,24.9906179315388,24.9887011403126,24.9867460472296,24.9847757665563,24.9828457636386,24.9809341681887,24.978828886093,24.9761011542751,24.9732208181022,24.972214259073,24.9724422842596,24.9739534561447,24.9790277216194,24.9920525306484,25.021424295088,25.0825179400948,25.2024163693841,25.4363748199456,26.2240911074231,26.2240911074232
