Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
4140,0.85,0.84999996099816,0.849999864245692,0.849999731798842,0.849999547342368,0.849999293428967,0.849998955809453,0.849998530302584,0.849998028086397,0.849997471904888,0.849996883493295,0.849996276015334,0.849995656092838,0.849995027626549,0.849994393370259,0.849993755182603,0.8499931143985,0.849992472288273,0.849991829343989,0.8499911839102,0.849990534291746,0.849989885789815,0.849989249219245,0.849988616537455,0.849987937454247,0.849987108472605,0.849986155258799,0.849985643221874,0.849985574918914,0.849985754849705,0.84998656840834,0.849988786438845,0.849993848656075,0.850004344175232,0.850024750323508,0.850062478230784,0.850129246095555,0.850242757119607,0.850428920048631,0.850737112074919,0.851572343779616,0.851572343779616
4141,0.85,0.849999961185598,0.849999864887573,0.849999733039811,0.84999954936711,0.849999296427701,0.849998959909305,0.84999853548105,0.849998034141067,0.849997478563083,0.84999689056032,0.849996283397424,0.849995663745225,0.849995035519251,0.84999440148115,0.84999376349722,0.849993122905786,0.849992480979318,0.849991838223617,0.849991193001517,0.849990543593087,0.849989895216521,0.849989258712675,0.849988626330313,0.849987948200627,0.849987121343917,0.849986166783725,0.84998565061964,0.849985579064966,0.849985755952096,0.849986561206766,0.849988760704848,0.849993785670637,0.850004210550564,0.850024488704432,0.850061994406426,0.850128392306676,0.850241311837317,0.850426563628874,0.850733341929571,0.851565024168587,0.851565024168587
4142,0.85,0.849999961372195,0.849999865526627,0.849999734275484,0.84999955138373,0.849999299415639,0.849998963996797,0.849998540647663,0.849998040186157,0.849997485213816,0.849996897620667,0.849996290772712,0.849995671390402,0.849995043404267,0.849994409583808,0.849993771802982,0.849993131403565,0.849992489660139,0.849991847092118,0.849991202080732,0.849990552881855,0.849989904630846,0.849989268192465,0.849988636105196,0.849987958919309,0.849987134187675,0.849986178257266,0.84998565814268,0.849985583081721,0.849985757059129,0.84998655411347,0.849988735220475,0.849993723174693,0.850004077840261,0.850024228728527,0.850061513416933,0.850127543210498,0.850239874018742,0.850424218659415,0.850729589055625,0.851557735712129,0.851557735712129
4143,0.85,0.849999961557943,0.84999986616283,0.849999735505837,0.849999553392201,0.849999302392752,0.849998968071884,0.849998545802353,0.849998046221588,0.849997491857019,0.849996904674287,0.849996298141157,0.849995679028331,0.849995051281566,0.849994417678204,0.849993780099864,0.849993139891813,0.849992498330716,0.849991855949478,0.849991211147831,0.849990562158031,0.849989914032775,0.849989277658607,0.849988645862202,0.849987969610186,0.849987147003619,0.849986189596556,0.849985665954138,0.849985586710447,0.849985758159296,0.84998654717775,0.849988710037391,0.849993661205834,0.850003946065784,0.850023970403035,0.850061035256938,0.850126698789529,0.850238443633189,0.850421885093777,0.850725853385481,0.851550478292184,0.851550478292184
4144,0.85,0.849999961742841,0.849999866796189,0.849999736730879,0.849999555392539,0.849999305359048,0.84999897213456,0.849998550945089,0.849998052247318,0.849997498492668,0.849996911721171,0.84999630550276,0.849995686659019,0.849995059151153,0.849994425764348,0.849993788387879,0.849993148370547,0.849992506991071,0.849991864795722,0.849991220202842,0.849990571421638,0.849989923422337,0.849989287111143,0.849988655601476,0.849987980273015,0.849987159797503,0.849986200759217,0.84998567411808,0.849985589870965,0.849985759238132,0.849986540407174,0.849988685169131,0.849993599776315,0.850003815234491,0.850023713728346,0.850060559918273,0.850125859025135,0.850237020649094,0.850419562883981,0.850722134848285,0.851543251783754,0.851543251783754
4145,0.85,0.849999961926897,0.84999986742672,0.849999737950637,0.849999557384772,0.849999308314552,0.849998976184832,0.849998556075856,0.849998058263319,0.849997505120746,0.849996918761324,0.849996312857535,0.849995694282481,0.849995067013048,0.849994433842261,0.849993796667054,0.849993156839799,0.849992515641237,0.849991873630887,0.849991229245804,0.849990580672712,0.849989932799573,0.849989296550116,0.849988665323222,0.849987990907045,0.84998717258602,0.849986211692632,0.849985682685914,0.849985592541935,0.849985760263922,0.849986533785109,0.84998866061515,0.849993538894642,0.850003685356256,0.850023458709763,0.850060087397948,0.850125023902907,0.850235605037812,0.850417251983653,0.850718433373156,0.851536056059853,0.851536056059853
4146,0.85,0.849999962110104,0.84999986805441,0.849999739165093,0.849999559368881,0.849999311259239,0.849998980222657,0.849998561194584,0.849998064269512,0.849997511741188,0.849996925794697,0.849996320205441,0.849995701898682,0.849995074867217,0.849994441911915,0.84999380493736,0.849993165299542,0.849992524281193,0.849991882454958,0.849991238276701,0.849990589911235,0.849989942164465,0.849989305975523,0.849988675027554,0.849988001512119,0.849987185366803,0.849986222305709,0.849985691842524,0.849985594440426,0.849985761225954,0.849986527365965,0.849988636432304,0.849993478603414,0.85000355645753,0.85002320535938,0.850059617694911,0.85012419340876,0.850234196770871,0.850414952347036,0.850714748891408,0.851528890997479,0.851528890997479
4147,0.85,0.849999962292449,0.849999868679233,0.849999740374215,0.849999561344831,0.849999314193068,0.849998984247974,0.849998566301186,0.849998070265797,0.849997518353909,0.849996932821221,0.849996327546419,0.849995709507564,0.849995082713608,0.849994449973259,0.849993813198751,0.849993173749733,0.849992532910896,0.849991891267898,0.849991247295495,0.849990599137173,0.849989951516966,0.849989315387362,0.849988684714529,0.849988012087992,0.849987198143307,0.849986232499776,0.849985701796054,0.849985595253425,0.849985762104883,0.849986521208589,0.849988612687479,0.849993418955905,0.850003428573548,0.850022953695354,0.850059150811766,0.850123367530373,0.850232795820256,0.850412663928034,0.850711081333336,0.851521756472336,0.851521756472336
4148,0.85,0.84999996247389,0.849999869301092,0.849999741577875,0.849999563312473,0.849999317115869,0.849998988260592,0.849998571395443,0.849998076251942,0.849997524958687,0.849996939840692,0.849996334880273,0.849995717108935,0.849995090552029,0.849994458026105,0.849993821451043,0.849993182190189,0.849992541530168,0.849991900069537,0.849991256302007,0.849990608350368,0.849989960856851,0.849989324785574,0.849988694383878,0.849988022634662,0.849987210923344,0.849986242105518,0.84998571298788,0.849985594274325,0.849985762867465,0.849986515463404,0.849988589548136,0.849993360084537,0.850003301792817,0.850022703767786,0.850058686768121,0.850122546262983,0.850231402159977,0.850410386679772,0.850707430627287,0.851514652358927,0.851514652358927
4149,0.85,0.849999962654394,0.849999869919904,0.849999742775955,0.849999565271668,0.849999320027482,0.849998992260322,0.849998576477135,0.849998082227712,0.849997531555296,0.849996946852902,0.849996342206802,0.849995724702597,0.849995098382285,0.84999446607026,0.849993829694044,0.849993190620723,0.849992550138822,0.849991908859698,0.84999126529604,0.849990617550679,0.849989970183825,0.849989334170262,0.849988704034898,0.849988033153906,0.849987223690475,0.849986251082958,0.849985725792816,0.849985590945406,0.849985763489803,0.849986510268215,0.849988567175551,0.849993302125493,0.850003176213633,0.850022455637984,0.850058225593266,0.850121729608514,0.850230015767657,0.850408120556234,0.8507037967002,0.851507578527387,0.851507578527387
4150,0.85,0.849999962833959,0.849999870535665,0.849999743968444,0.849999567222393,0.84999932292787,0.849998996247105,0.849998581546169,0.849998088192997,0.849997538143639,0.849996953857767,0.849996349525933,0.849995732288478,0.849995106204305,0.849994474105658,0.84999383792769,0.849993199041277,0.849992558736794,0.849991917638346,0.849991274277495,0.8499906267382,0.849989979497415,0.849989343542481,0.849988713664687,0.849988043657084,0.849987236339398,0.849986260167403,0.849985739730338,0.849985585788589,0.849985764147807,0.849986505708625,0.849988545631803,0.849993245131242,0.850003051877569,0.850022209332624,0.850057767296187,0.850120917556487,0.850228636612018,0.850405865503613,0.850700179471202,0.851500534839567,0.851500534839567
4151,0.85,0.849999963012813,0.849999871148916,0.849999745156082,0.849999569165505,0.849999325817941,0.849999000221859,0.849998586603448,0.849998094148684,0.84999754472461,0.849996960856198,0.849996356838587,0.8499957398675,0.849995114019015,0.849994482133232,0.849993846152911,0.849993207452801,0.849992567325003,0.849991926406502,0.8499912832471,0.849990635914541,0.849989988796654,0.84998935290842,0.849988723259558,0.849988054205213,0.849987248303503,0.849986274329962,0.849985749198837,0.849985585901135,0.849985766135067,0.849986501405824,0.849988524226894,0.849993188518399,0.850002928385123,0.850021964602264,0.85005731172271,0.85012011000139,0.850227264602505,0.850403621425129,0.85069657882225,0.851493521120604,0.851493521120604
4152,0.85,0.849999963190854,0.849999871759414,0.849999746338532,0.849999571100608,0.849999328697258,0.849999004184112,0.849998591648464,0.84999810009425,0.849997551297698,0.8499969678477,0.849996364144276,0.849995747439179,0.849995121825931,0.849994490152501,0.84999385436923,0.849993215854816,0.849992575902979,0.849991935163684,0.849991292204424,0.849990645079119,0.849989998081406,0.849989362266655,0.849988732822037,0.849988064785266,0.849987259705637,0.849986292272902,0.849985756072092,0.849985588784889,0.849985769102077,0.849986497635386,0.849988503341447,0.84999313260633,0.850002805959881,0.850021721585398,0.850056858946993,0.850119306971036,0.850225899733034,0.850401388287017,0.850692994691415,0.851486537252348,0.851486537252348
4153,0.85,0.849999963368095,0.849999872367188,0.849999747515833,0.849999573027743,0.849999331565856,0.849999008133878,0.849998596681202,0.849998106029665,0.849997557862881,0.849996974832268,0.849996371443006,0.849995755003521,0.849995129625062,0.849994498163476,0.849993862576663,0.849993224247344,0.849992584470737,0.849991943909939,0.849991301149439,0.84999065423212,0.849990007351234,0.849989371618455,0.849988742348894,0.849988075410434,0.849987270424381,0.849986314913684,0.849985759592105,0.849985595319583,0.849985773278906,0.849986494444751,0.849988482981766,0.84999307739901,0.850002684608046,0.850021480285389,0.850056408963749,0.850118508446815,0.850224541967983,0.850399166033299,0.850689426996831,0.851479583096384,0.851479583096384
4154,0.85,0.849999963545098,0.849999872973517,0.84999974868971,0.849999574948839,0.849999334425779,0.849999012073183,0.849998601703687,0.849998111956956,0.849997564422212,0.849996981811986,0.849996378736837,0.849995762562654,0.849995137418551,0.849994506168279,0.849993870777384,0.849993232632495,0.849992593030589,0.849991952647146,0.849991310085684,0.849990663371621,0.849990016621653,0.849989380927782,0.849988751954399,0.849988085627006,0.84998728466343,0.849986313017532,0.849985789800177,0.849985577019623,0.849985767688235,0.849986488245713,0.84998846356399,0.849993025651125,0.850002568334748,0.850021245203821,0.850055966254445,0.850117718579336,0.850223194984734,0.850396957819823,0.850685878374396,0.851472660579462,0.851472660579462
4155,0.85,0.849999963720853,0.849999873576335,0.84999974985765,0.849999576861305,0.849999337274394,0.84999901599944,0.849998606713282,0.849998117873449,0.849997570973032,0.849996988784198,0.849996386023168,0.849995770113873,0.849995145203645,0.849994514164324,0.849993878968438,0.849993241008103,0.849992601578664,0.849991961373917,0.849991319010698,0.84999067248024,0.849990025959376,0.849989389975847,0.84998876220083,0.849988093563543,0.849987288991136,0.84998640097888,0.849985709094933,0.849985628879665,0.849985796868509,0.849986505850863,0.849988439399427,0.849992931090999,0.850002385751831,0.850020949166296,0.850055493420484,0.850116940095988,0.850221895835958,0.85039481934789,0.850682405973835,0.851465807772353,0.851465807772353
4156,0.85,0.849999963897341,0.849999874179828,0.849999751024812,0.849999578770621,0.849999340117302,0.849999019918339,0.84999861171591,0.849998123785392,0.84999757752183,0.849996995755503,0.849996393308605,0.849995777663809,0.849995152987045,0.849994522157845,0.849993887156959,0.84999324937904,0.849992610124399,0.849991970093015,0.849991327926728,0.849990681615905,0.849990035138148,0.849989399481687,0.849988771182588,0.849988105969074,0.849987308853932,0.849986311952265,0.84998582428359,0.849985563422266,0.849985758201092,0.8499864666035,0.849988410198804,0.849992906058111,0.850002320982183,0.850020764414321,0.8500550778694,0.850116147360653,0.850220524401949,0.850392581995831,0.85067884124958,0.851458912757173,0.851458912757173
4157,0.85,0.849999964072408,0.849999874779292,0.849999752185223,0.849999580670213,0.849999342947601,0.849999023822725,0.849998616704192,0.849998129685273,0.849997584061084,0.849997002718427,0.849996400585685,0.849995785205006,0.849995160761197,0.849994530141731,0.849993895334905,0.849993257739478,0.849992618657457,0.849991978800751,0.849991336829372,0.84999069072742,0.849990044347666,0.849989408849842,0.849988780462469,0.849988117031771,0.849987318613698,0.849986321443546,0.849985819244239,0.849985604870338,0.849985772655717,0.849986466761247,0.849988392010412,0.849992853835912,0.850002204335,0.850020529913779,0.850054636927731,0.85011536091226,0.850219184505106,0.850390389269606,0.850675324900043,0.851452069355684,0.851452069355684
4158,0.85,0.8499999642464,0.849999875375503,0.849999753339963,0.849999582561473,0.849999345767003,0.849999027714539,0.849998621680076,0.849998135574798,0.849997590592252,0.849997009674325,0.849996407855761,0.849995792738862,0.849995168527597,0.84999453811736,0.849993903504101,0.849993266090428,0.849992627180813,0.849991987496565,0.849991345724299,0.849990699811699,0.849990053596855,0.849989418049386,0.849988790152527,0.84998812663471,0.849987336717327,0.849986304293144,0.84998586395811,0.849985571175554,0.849985759939361,0.849986455350492,0.849988368105183,0.849992798847033,0.850002087251387,0.850020298029845,0.8500542034629,0.850114588993457,0.850217867616201,0.850388227733619,0.850671846162424,0.851445270047131,0.851445270047131
4159,0.85,0.849999964419761,0.849999875969363,0.849999754490024,0.849999584445207,0.849999348576002,0.849999031594035,0.849998626643848,0.849998141454627,0.849997597116424,0.8499970166245,0.84999641512018,0.849995800266679,0.849995176287477,0.849994546085916,0.849993911665576,0.849993274433013,0.849992635694935,0.849991996182658,0.849991354606932,0.849990708888086,0.849990062822694,0.849989427268015,0.849988799745507,0.849988136479811,0.849987352607101,0.849986276975885,0.84998590434935,0.849985549966772,0.849985752626786,0.849986446533127,0.849988345337114,0.849992744102879,0.850001969910708,0.850020065810013,0.850053770129453,0.850113818434332,0.850216554403962,0.850386073714333,0.850668381083845,0.851438499807013,0.851438499807013
4160,0.85,0.849999964592181,0.849999876559865,0.849999755633586,0.849999586318674,0.849999351370956,0.849999035456973,0.84999863159132,0.849998147321295,0.849997603630985,0.849997023566777,0.849996422376824,0.849995807786251,0.849995184038504,0.849994554044915,0.849993919816645,0.849993282764384,0.849992644196684,0.849992004855761,0.849991363473442,0.849990717952806,0.849990072021502,0.849989436502424,0.849988809224799,0.849988146662724,0.849987365182537,0.849986279539897,0.849985916378059,0.849985553675804,0.84998575267214,0.849986438933505,0.849988321720298,0.849992688089144,0.850001851741962,0.850019833871946,0.850053338919508,0.850113052766093,0.850215250041706,0.850383934012926,0.850664937924505,0.851431768296343,0.851431768296343
4161,0.85,0.849999964764251,0.849999877149333,0.849999756775366,0.849999588189543,0.849999354162521,0.849999039315998,0.849998636534913,0.849998153184725,0.849997610143053,0.849997030506926,0.849996429631363,0.849995815303616,0.849995191787193,0.849994562001434,0.84999392796506,0.849993291092941,0.849992652695363,0.849992013525729,0.849991372335996,0.849990727015039,0.849990081213063,0.849989445742559,0.849988818671417,0.849988156955731,0.849987376604243,0.84998629447463,0.849985916243864,0.849985562459826,0.849985754433907,0.849986431887455,0.849988298281682,0.849992632177729,0.850001733743957,0.850019602287881,0.850052908388857,0.850112288305369,0.850213947710677,0.850381797607141,0.850661500078744,0.851425047629828,0.851425047629828
4162,0.85,0.849999964935308,0.849999877735563,0.849999757911305,0.849999590051626,0.849999356942423,0.849999043161435,0.849998641465041,0.849998159036986,0.849997616646621,0.849997037439892,0.84999643687883,0.849995822813565,0.849995199528016,0.84999456994957,0.849993936104481,0.849993299411883,0.849992661183673,0.849992022184577,0.849991381186106,0.849990736064897,0.849990090391223,0.849989454970031,0.849988828102879,0.849988167194885,0.849987388435478,0.84998630758582,0.849985921882872,0.84998556935051,0.849985756255305,0.849986425655967,0.849988276011365,0.849992577710412,0.850001617581758,0.850019373218518,0.850052481522717,0.85011152935355,0.850212653712402,0.850379673713474,0.850658081076219,0.851418361820412,0.851418361820412
4163,0.85,0.8499999651057,0.849999878319503,0.849999759042898,0.849999591906934,0.849999359713116,0.849999046995997,0.849998646384342,0.849998164880338,0.849997623143578,0.849997044367428,0.84999644412101,0.849995830317966,0.849995207262932,0.849994577891379,0.849993944237077,0.849993307723475,0.849992669664027,0.849992030834814,0.849991390026474,0.849990745105353,0.849990099557563,0.849989464192354,0.849988837506301,0.849988177462327,0.84998739990722,0.849986330657162,0.849985918802121,0.849985577313388,0.849985758467818,0.849986419559314,0.849988253806658,0.849992523376559,0.850001501803929,0.850019145067353,0.850052056529756,0.85011077382822,0.850211365510604,0.850377559074696,0.850654676431827,0.851411702705758,0.851411702705758
4164,0.85,0.849999965275408,0.849999878901051,0.849999760169918,0.849999593755094,0.849999362474084,0.849999050819085,0.849998651292244,0.849998170714333,0.84999762963359,0.849997051289242,0.849996451357602,0.849995837816492,0.84999521499159,0.849994585826474,0.849993952362434,0.849993316027246,0.849992678135973,0.849992039475759,0.84999139885692,0.849990754134553,0.84999010871495,0.849989473400029,0.849988846902771,0.849988187683578,0.849987411467351,0.849986351648623,0.849985915852607,0.849985585556218,0.849985760607986,0.84998641327334,0.849988231492603,0.849992469170996,0.850001386583824,0.850018918188843,0.850051633949884,0.850110022465594,0.850210084057628,0.85037545488613,0.850651287621835,0.851405072245077,0.851405072245077
4165,0.85,0.849999965444439,0.849999879480229,0.849999761292407,0.849999595596169,0.849999365225417,0.849999054630804,0.849998656188853,0.849998176539059,0.849997636116722,0.849997058205385,0.849996458588656,0.849995845309195,0.849995222714045,0.849994593754914,0.849993960480615,0.849993324323262,0.849992686599587,0.849992048107483,0.849991407677558,0.849990763152507,0.849990117863718,0.849989482592524,0.849988856294021,0.849988197853279,0.849987423153517,0.849986369657101,0.849985913749522,0.849985593988213,0.849985762636039,0.849986406778,0.849988209061641,0.849992415096087,0.850001271931128,0.850018692596218,0.850051213794552,0.850109275268143,0.850208809337454,0.850373361100592,0.85064791454858,0.851398470207255,0.851398470207255
4166,0.85,0.849999965612757,0.849999880056968,0.849999762410282,0.849999597430071,0.849999367967013,0.849999058431035,0.849998661074023,0.849998182354356,0.849997642592837,0.849997065115755,0.84999646581409,0.849995852796004,0.849995230430231,0.849994601676642,0.84999396859157,0.849993332611473,0.849992695054834,0.849992056729924,0.849991416488426,0.849990772158872,0.849990127004993,0.849989491765582,0.849988865694615,0.849988207908606,0.849987435554254,0.84998636650356,0.849985933849233,0.849985600763626,0.849985764280307,0.84998640026563,0.849988186772799,0.849992361326457,0.850001157884899,0.850018468184545,0.850050795824402,0.850108531877559,0.850207540887731,0.85037127716025,0.850644556549865,0.851391895698849,0.851391895698849
4167,0.85,0.84999996578031,0.849999880631144,0.849999763523368,0.849999599256579,0.84999937069861,0.849999062219463,0.849998665947395,0.849998188159864,0.849997649061623,0.849997072020092,0.849996473033673,0.849995860276703,0.84999523813994,0.849994609591457,0.849993976695097,0.8499933408917,0.849992703501481,0.849992065343015,0.849991425288933,0.849990781154713,0.849990136134567,0.849989500930724,0.849988875070434,0.849988217979162,0.849987447654968,0.849986362392895,0.849985952778718,0.849985608551417,0.849985766535796,0.849986394206395,0.849988164905577,0.849992308059829,0.8500010445929,0.850018245057041,0.850050380096544,0.8501077923027,0.850206278670141,0.850369202983039,0.850641213492895,0.851385348462126,0.851385348462126
4168,0.85,0.849999965947062,0.849999881202662,0.849999764631519,0.849999601075499,0.849999373419963,0.849999065995801,0.849998670808653,0.849998193955269,0.849997655522795,0.849997078918143,0.849996480247168,0.849995867751059,0.849995245842944,0.849994617499136,0.849993984790975,0.849993349163723,0.849992711939306,0.84999207394653,0.849991434078895,0.849990790139555,0.849990145253198,0.849989510084085,0.849988884433617,0.849988228011561,0.849987459891228,0.849986370854497,0.84998595876154,0.849985616483686,0.849985768842073,0.849986388154752,0.849988143116991,0.849992255059258,0.850000931921887,0.850018023177437,0.850049966663197,0.850107056680197,0.850205022901205,0.850367138860928,0.850637885752165,0.851378829001799,0.851378829001799
4169,0.85,0.849999966112995,0.849999881771471,0.849999765734651,0.849999602886721,0.849999376130937,0.849999069759882,0.849998675657599,0.849998199740357,0.849997661976154,0.849997085809727,0.849996487454407,0.849995875218913,0.849995253539088,0.849994625399529,0.849993992879057,0.849993357427402,0.849992720368168,0.849992082540359,0.849991442858094,0.849990799113598,0.849990154359518,0.849989519229726,0.849988893769357,0.849988238077895,0.849987471468032,0.849986387937987,0.849985958398816,0.849985626840757,0.849985771960319,0.849986382287218,0.849988121333333,0.849992202133841,0.850000819620753,0.850017802262066,0.850049555223898,0.850106324701423,0.850203773272747,0.850365084493982,0.85063457304046,0.851372337047966,0.851372337047966
4170,0.85,0.849999966278069,0.849999882337469,0.84999976683261,0.849999604690044,0.849999378831281,0.849999073511394,0.849998680493847,0.849998205514689,0.849997668421267,0.849997092694448,0.849996494655015,0.849995882679901,0.849995261228019,0.849994633292295,0.849994000959016,0.849993365682422,0.849992728787761,0.849992091124203,0.849991451626286,0.849990808076384,0.849990163453947,0.849989528364891,0.84998890308751,0.849988248121747,0.849987483161065,0.849986403494099,0.849985960002696,0.849985636730092,0.849985775236685,0.849986376801125,0.849988100059505,0.849992149885799,0.85000070830131,0.850017582891239,0.850049146306077,0.850105596827433,0.850202530171099,0.850363040192306,0.850631275588839,0.851365872725603,0.851365872725603
4171,0.85,0.849999966442292,0.849999882900678,0.849999767925431,0.849999606485511,0.84999938152105,0.849999077250403,0.849998685317477,0.849998211278358,0.849997674858224,0.849997099572388,0.849996501849071,0.849995890134097,0.84999526890981,0.849994641177505,0.849994009030918,0.849993373928847,0.849992737198148,0.849992099698125,0.849991460383518,0.849990817028023,0.849990172536341,0.849989537490334,0.849988912385491,0.849988258156805,0.849987494797087,0.849986419696112,0.849985961653789,0.849985646772693,0.849985778819321,0.849986371667418,0.849988079202547,0.849992098201686,0.850000597847545,0.850017364954608,0.850048739809228,0.850104872970081,0.850201293522016,0.850361005895845,0.850627993351862,0.851359436008886,0.851359436008886
4172,0.85,0.84999996660566,0.849999883461084,0.849999769013085,0.849999608273085,0.849999384200193,0.849999080976847,0.84999869012841,0.849998217031269,0.84999768128693,0.84999710644346,0.849996509036494,0.849995897581424,0.849995276584385,0.849994649055085,0.849994017094697,0.849993382166605,0.849992745599282,0.849992108262011,0.849991469129893,0.84999082596796,0.849990181608105,0.849989546602101,0.849988921672893,0.849988268154818,0.849987506450755,0.849986433810732,0.849985964467932,0.849985657256594,0.849985782827765,0.8499863669247,0.849988058768998,0.849992047078867,0.850000488258398,0.850017148458064,0.850048335748202,0.850104153153303,0.850200063355121,0.850358981631246,0.850624726338729,0.85135302682593,0.85135302682593
4173,0.85,0.849999966768197,0.849999884018742,0.849999770095633,0.849999610052804,0.849999386868705,0.849999084690646,0.849998694926467,0.849998222773168,0.849997687707132,0.849997113307449,0.849996516217091,0.8499959050217,0.849995284251575,0.84999465692488,0.849994025150216,0.849993390395569,0.849992753991067,0.84999211681574,0.849991477865415,0.849990834895927,0.849990190669433,0.849989555700386,0.84998893094674,0.849988278130421,0.84998751803056,0.849986448961468,0.849985963505452,0.849985667673266,0.849985787423175,0.849986363009862,0.849988039196484,0.84999199682652,0.850000379679232,0.850016933398398,0.850047934007366,0.850103437186845,0.850198839434049,0.850356967133759,0.850621474264359,0.85134664485995,0.85134664485995
4174,0.85,0.849999966929945,0.849999884573745,0.849999771173202,0.849999611824813,0.849999389526739,0.849999088391948,0.849998699711791,0.849998228504193,0.849997694118967,0.849997120164487,0.849996523390999,0.849995912455066,0.849995291911516,0.849994664787026,0.849994033197606,0.849993398615889,0.849992762373606,0.849992125359584,0.84999148658984,0.84999084381319,0.849990199717615,0.849989564791011,0.849988940198484,0.84998828809822,0.849987529510831,0.849986467694045,0.849985964411726,0.849985677109407,0.849985790854663,0.849986357903414,0.849988018687953,0.84999194611811,0.850000271290509,0.850016719375327,0.850047534469949,0.850102725104252,0.850197621842682,0.850354962477321,0.850618237169336,0.851340290130207,0.851340290130207
4175,0.85,0.849999967090898,0.84999988512609,0.84999977224579,0.849999613589113,0.84999939217428,0.849999092080708,0.849998704484291,0.849998234224209,0.849997700522291,0.849997127014453,0.8499965305581,0.849995919881406,0.849995299564093,0.849994672641417,0.849994041236765,0.849993406827464,0.849992770746823,0.849992133893405,0.849991495303285,0.849990852719108,0.849990208754062,0.84998957387098,0.849988949432412,0.849988298052836,0.849987540894251,0.84998648707526,0.849985965359427,0.84998568637282,0.84998579439412,0.849986353029257,0.849987998510839,0.849991895912335,0.850000163717539,0.850016506731917,0.850047137277181,0.850102016922689,0.850196410530838,0.85035296757696,0.850615014941442,0.851333962447745,0.851333962447745
4176,0.85,0.849999967251051,0.84999988567577,0.849999773313394,0.849999615345698,0.849999394811318,0.849999095756907,0.849998709243933,0.849998239933172,0.849997706917056,0.849997133857303,0.849996537718354,0.84999592730068,0.849995307209265,0.849994680488015,0.84999404926766,0.849993415030259,0.849992779110691,0.849992142417155,0.849991504005786,0.849990861613451,0.849990217779289,0.849989582939145,0.849988958650296,0.84998830799144,0.849987552187822,0.849986505977162,0.849985965772127,0.849985695820428,0.849985798544824,0.849986348921329,0.849987979121585,0.849991846538497,0.850000057159788,0.850016295561878,0.850046742450296,0.850101312621805,0.850195205458639,0.850350982385815,0.850611807530306,0.851327661746703,0.851327661746703
4177,0.85,0.849999967410426,0.849999886222849,0.849999774376104,0.849999617094674,0.849999397437963,0.849999099420637,0.849998713990762,0.849998245631089,0.849997713303272,0.849997140693056,0.849996544871792,0.849995934712916,0.849995314847068,0.849994688326849,0.849994057290326,0.849993423224315,0.849992787465265,0.84999215093088,0.849991512697428,0.849990870496232,0.849990226793525,0.849989591994886,0.849988967855231,0.849988317900268,0.849987563508348,0.849986524879166,0.849985966551825,0.849985704621382,0.849985802585303,0.84998634494993,0.84998796004162,0.849991797690399,0.849999951474253,0.850016085848235,0.850046350051046,0.85010061229864,0.850194006725367,0.850349006982154,0.850608614976485,0.851321387993905,0.851321387993905
4178,0.85,0.849999967569034,0.849999886767353,0.84999977543396,0.849999618836086,0.849999400054261,0.849999103071931,0.849998718724786,0.849998251317944,0.84999771968092,0.849997147521701,0.849996552018411,0.849995942118107,0.849995322477498,0.849994696157915,0.849994065304765,0.849993431409633,0.849992795810559,0.849992159434578,0.849991521378265,0.849990879367357,0.849990235797095,0.849989601037422,0.84998897704938,0.849988327771911,0.849987574911283,0.849986543504045,0.849985967851564,0.849985712558756,0.84998580641157,0.849986341065622,0.849987941255474,0.849991749374409,0.849999846683838,0.850015877624271,0.8500459601164,0.850099915987844,0.850192814358155,0.850347041380636,0.85060543727619,0.851315141145723,0.851315141145723
4179,0.85,0.849999967726895,0.849999887309341,0.849999776487051,0.849999620570046,0.849999402660326,0.849999106710892,0.849998723446082,0.849998256993791,0.849997726050048,0.849997154343297,0.849996559158271,0.849995949516316,0.849995330100611,0.849994703981273,0.849994073311037,0.849993439586279,0.849992804146633,0.849992167928343,0.84999153004832,0.849990888227074,0.849990244789578,0.849989610068196,0.849988986229241,0.84998833762096,0.849987586275458,0.849986562147977,0.849985969615546,0.849985720106981,0.849985810178253,0.849986337293483,0.849987922718247,0.84999170151311,0.849999742692605,0.850015670784641,0.850045572537574,0.850099223578722,0.850191628242839,0.850345085460039,0.850602274296345,0.851308921032803,0.851308921032803
4180,0.85,0.849999967884028,0.849999887848861,0.849999777535454,0.849999622296648,0.84999940525626,0.849999110337606,0.84999872815471,0.849998262658656,0.849997732410676,0.84999716115788,0.849996566291412,0.849995956907583,0.849995337716444,0.849994711796963,0.849994081309182,0.849993447754297,0.849992812473535,0.849992176412236,0.849991538707634,0.849990897075504,0.849990253770851,0.849989619087794,0.849988995393528,0.849988347453573,0.849987597546752,0.849986580873433,0.849985971881683,0.84998572747806,0.849985813938045,0.849986333626007,0.849987904392137,0.849991654057602,0.849999639447353,0.850015465274938,0.850045187259664,0.85009853501394,0.850190448316052,0.850343139146104,0.850599125945634,0.851302727519807,0.851302727519807
