Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
230,0.05,0.0499933718853921,0.0498367928407986,0.0482565881341087,0.034864653935444,0.00203680342902053,4.34860401927499e-05,9.61197328244953e-07,7.25906505801405e-08,5.25370282374978e-08,4.851389539305e-08,4.17134724569018e-08,3.07043721110043e-08,1.89587621110887e-08,1.43009188671693e-08,8.16212871450104e-09,1.69089308634727e-08,3.90328503979003e-09,2.10043135379024e-08,1.25806217175101e-08,1.24206419982381e-08,2.1985573937556e-07
231,0.05,0.0499936503400338,0.0498432456241823,0.0483233512774629,0.0353756955004112,0.00217000575104538,4.65357242631696e-05,1.02646624665396e-06,7.40191808346243e-08,5.26820832695755e-08,4.87451764967856e-08,4.2129033370884e-08,3.13161330896138e-08,1.936135786555e-08,1.44226852555687e-08,8.18860841352031e-09,1.69137357175379e-08,3.91170542277028e-09,2.09984937208806e-08,1.25823572794389e-08,1.24206891852178e-08,2.19855786598635e-07
232,0.05,0.0499939169921552,0.0498494437128553,0.0483875932134724,0.0358723701767781,0.00231062941186541,4.97672140227238e-05,1.09592867293843e-06,7.55401007905323e-08,5.28270251531745e-08,4.89715889561705e-08,4.25367656923638e-08,3.19209504847401e-08,1.97849963703875e-08,1.45520304544941e-08,8.21674589163134e-09,1.69192685970513e-08,3.92022767061097e-09,2.09927068705596e-08,1.25846746834641e-08,1.24207391719593e-08,2.19855836596675e-07
233,0.05,0.0499941723525943,0.0498553971433147,0.0484494069821264,0.0363549023655996,0.00245895705668237,5.31948373116054e-05,1.16991529193232e-06,7.71614666625809e-08,5.29724680990057e-08,4.91928859926321e-08,4.29354604113981e-08,3.25171438373022e-08,2.02290573584544e-08,1.46891575887422e-08,8.24663297898297e-09,1.69255730146833e-08,3.92885887617701e-09,2.09869819409053e-08,1.2587003051202e-08,1.24207897658986e-08,2.19855887180136e-07
234,0.05,0.0499944169071855,0.049861115560635,0.0485088823022227,0.0368235026360838,0.00261543938243469,5.68325365110865e-05,1.24872998940735e-06,7.88888975875308e-08,5.31174870275204e-08,4.94084911564328e-08,4.33251872605146e-08,3.31051192060906e-08,2.06935784879286e-08,1.48343791215101e-08,8.27836992163347e-09,1.69326955063563e-08,3.93760462380584e-09,2.09809935911453e-08,1.25893387488095e-08,1.24208409383939e-08,2.19855938284051e-07
235,0.05,0.0499946511145044,0.0498666082092381,0.0485661054900703,0.0372783683217034,0.00278058579235414,6.06939531237267e-05,1.3326898974187e-06,8.073007332819e-08,5.3262521665401e-08,4.96184317599836e-08,4.37055353393633e-08,3.36842861614585e-08,2.11780716248285e-08,1.4987979098155e-08,8.31205793091168e-09,1.69406843774645e-08,3.94647711838296e-09,2.09758210271319e-08,1.25916876756087e-08,1.24208927103067e-08,2.19855990020491e-07
236,0.05,0.049994875413283,0.0498718839252681,0.048621159259397,0.0377196942867082,0.00295497147086517,6.4794374912668e-05,1.42212790532876e-06,8.26919594122364e-08,5.34075770353755e-08,4.98228782340573e-08,4.40768079954089e-08,3.42548368005059e-08,2.16823385795354e-08,1.5150302867247e-08,8.34780480388145e-09,1.69495902249752e-08,3.95548086167119e-09,2.09705609294317e-08,1.25940462060696e-08,1.24209450651804e-08,2.19856042397517e-07
237,0.05,0.0499950902274662,0.0498769512824113,0.0486741240893252,0.0381476809908945,0.0031392098483758,6.9149854872198e-05,1.51740067313965e-06,8.47824000948761e-08,5.35527238331607e-08,5.00218191702671e-08,4.4439006472051e-08,3.48167803200225e-08,2.22060270879852e-08,1.53217388376065e-08,8.3857271250613e-09,1.69594661779632e-08,3.96462436739098e-09,2.09652145102705e-08,1.25964152015995e-08,1.24209980047789e-08,2.1985609545091e-07
238,0.05,0.0499952959615903,0.0498818185108766,0.0487250775366332,0.0385625378566389,0.00333397686514168,7.37773795039113e-05,1.61888791264345e-06,8.70100317722023e-08,5.36982041289606e-08,5.02152992921801e-08,4.47920830874563e-08,3.5370009403293e-08,2.27485795088847e-08,1.55027286478475e-08,8.42595218090808e-09,1.69703683861975e-08,3.97391793702777e-09,2.09600874086474e-08,1.25987970166293e-08,1.24210515371674e-08,2.19856149189652e-07
239,0.05,0.0499954930009895,0.0498864934913484,0.0487740941693672,0.0389644852413494,0.00354001916074356,7.86953585218592e-05,1.72699316122961e-06,8.93838856302729e-08,5.38443373169666e-08,5.04035329036891e-08,4.51361863380623e-08,3.59144625555252e-08,2.33092876245903e-08,1.56937920296936e-08,8.4686214595666e-09,1.69823566440152e-08,3.98337053728728e-09,2.09549678540533e-08,1.26011914826094e-08,1.24211056605312e-08,2.198562035448e-07
240,0.05,0.0499956817147,0.0498909837876044,0.048821245817295,0.0393537549583231,0.00375813701667987,8.39242598740933e-05,1.84215648664524e-06,9.19134272404058e-08,5.39912744652446e-08,5.05866379271363e-08,4.54714925649468e-08,3.64501618613623e-08,2.38873022829721e-08,1.58955709180208e-08,8.5138980184137e-09,1.69954958722803e-08,3.99299286772141e-09,2.09498591725526e-08,1.26035995410242e-08,1.24211603776784e-08,2.19856258459596e-07
241,0.05,0.0499958624568996,0.0498952966843065,0.048866601911397,0.0397305906204321,0.00398917021165689,8.94859970243987e-05,1.96485178612279e-06,9.46089371614548e-08,5.41391649174502e-08,5.07646206729315e-08,4.57980469289675e-08,3.69770728286965e-08,2.44814409625986e-08,1.61088402164053e-08,8.56196979449949e-09,1.70098569866112e-08,4.00279660798316e-09,2.09447801997694e-08,1.26060223262941e-08,1.24212156927507e-08,2.19856313937414e-07
242,0.05,0.0499960355645618,0.0498994391542783,0.0489102292219473,0.0400952500745263,0.00423403496922311,9.54036797591565e-05,2.0955824319456e-06,9.74816290047608e-08,5.42883342276892e-08,5.0937585463472e-08,4.61159162545927e-08,3.74950918278697e-08,2.5089995755019e-08,1.63345367217534e-08,8.61305477968599e-09,1.70255181279986e-08,4.01279219142984e-09,2.09392760748854e-08,1.26084586924416e-08,1.24212716011565e-08,2.19856369932672e-07
243,0.05,0.0499962013611256,0.0499034179213459,0.0489521923576873,0.0404479986835055,0.0044937214376443,0.000101701963132395,2.23487975790897e-06,1.00543211768617e-07,5.44391043071676e-08,5.11056943816896e-08,4.64252710935713e-08,3.80041301445683e-08,2.57109004768025e-08,1.65737422623041e-08,8.66740059954259e-09,1.70425646602864e-08,4.02299813242035e-09,2.09342387953437e-08,1.26109141564117e-08,1.24213281257899e-08,2.19856426495831e-07
244,0.05,0.0499963601549342,0.0499072394232179,0.0489925534443891,0.0407891121521603,0.00476930312198878,0.000108407891987873,2.38331951755469e-06,1.0380619946976e-07,5.45917810855488e-08,5.1269085061629e-08,4.6726280447016e-08,3.85040910268982e-08,2.63416635382574e-08,1.68276870682673e-08,8.72528694417931e-09,1.70610896071291e-08,4.03343160683154e-09,2.09300338025688e-08,1.26133918408433e-08,1.24213852807471e-08,2.19856483664827e-07
245,0.05,0.0499965122421243,0.0499109098504609,0.0490313724199012,0.0411188730936016,0.00506194544504951,0.00011555213229744,2.54153948464778e-06,1.07283940470151e-07,5.47465211669205e-08,5.14277620289334e-08,4.70190596797971e-08,3.89949072026116e-08,2.69794408477387e-08,1.70977106180038e-08,8.78702532607948e-09,1.70811934435741e-08,4.04410312335343e-09,2.09254223468656e-08,1.26158873271885e-08,1.24214430508872e-08,2.19856541417225e-07
246,0.05,0.049996657906678,0.0499144351590882,0.0490687071603512,0.0414375709938291,0.00537284321390842,0.00012316623160814,2.71021239297384e-06,1.10991008817046e-07,5.49036346540546e-08,5.15817389464901e-08,4.73036547670427e-08,3.94764490839477e-08,2.76211742944792e-08,1.73851061549437e-08,8.852943214858e-09,1.71029801909139e-08,4.05503152532706e-09,2.09205767951952e-08,1.26184027179586e-08,1.24215014467041e-08,2.19856599797493e-07
247,0.05,0.0499967974198285,0.0499178210671394,0.049104613445221,0.0417455007104871,0.00570326006183022,0.000131282996807517,2.89004011515315e-06,1.14942741167063e-07,5.50635012612499e-08,5.17311135057726e-08,4.75802019225494e-08,3.99485813541476e-08,2.82638231065607e-08,1.76910552711297e-08,8.92337228154808e-09,1.71265552008067e-08,4.06623702359758e-09,2.09158604986122e-08,1.26209414265406e-08,1.24215604852397e-08,2.19856658850032e-07
248,0.05,0.0499969310412475,0.0499210730712374,0.0491391450833489,0.0420429607161274,0.00605452972937199,0.000139936820449374,3.08176075881538e-06,1.19155379963377e-07,5.52265671762802e-08,5.18760391686158e-08,4.78488926473673e-08,4.04111627793173e-08,2.89046169768447e-08,1.80165225423619e-08,8.9986378585679e-09,1.71520227345449e-08,4.07774189286834e-09,2.09119204488368e-08,1.26235084134435e-08,1.24216201906309e-08,2.19856718611352e-07
249,0.05,0.0499970590201045,0.0499241964480399,0.0491723538894767,0.0423302507692257,0.00642812281821685,0.000149166826966774,3.28618775355386e-06,1.23646056253543e-07,5.53931007919857e-08,5.20165641513814e-08,4.81099241103244e-08,4.08641189757991e-08,2.95415246483739e-08,1.83621914290825e-08,9.0790502374385e-09,1.71794845002992e-08,4.08956266536404e-09,2.09079500322552e-08,1.26261016126e-08,1.24216805598997e-08,2.19856779014966e-07
250,0.05,0.0499971815942218,0.0499271962171414,0.0492042893039116,0.0426076699640756,0.0068255727515752,0.000159016374771827,3.50422810727304e-06,1.28433799660454e-07,5.55633830150957e-08,5.2152604404639e-08,4.83633228589078e-08,4.13073727612395e-08,3.01728717331852e-08,1.87285210809229e-08,9.1649057670947e-09,1.72090428221464e-08,4.10172840420401e-09,2.09060520016773e-08,1.26287335946689e-08,1.24217416501373e-08,2.19856840153825e-07
251,0.05,0.0499972989975024,0.0499300773412273,0.0492350002797778,0.0428755190081003,0.00724847154061638,0.000169528251975338,3.73678374844915e-06,1.33537929285557e-07,5.57378082380484e-08,5.22841932999802e-08,4.86092097532356e-08,4.17408348711203e-08,3.07971887165848e-08,1.91158444811993e-08,9.25649219026238e-09,1.72408002033518e-08,4.11425328820721e-09,2.09047881144015e-08,1.2631399442109e-08,1.24218034481186e-08,2.19856902005797e-07
252,0.05,0.049997411450123,0.0499328445090047,0.0492645332813291,0.0431340995524003,0.00769854940420628,0.000180748441773785,3.9848302569839e-06,1.3897958510287e-07,5.59168728052956e-08,5.24113825770472e-08,4.8847690857259e-08,4.21644148456324e-08,3.14136571599059e-08,1.95241420523038e-08,9.35407324003084e-09,1.72748595291768e-08,4.12714261918276e-09,2.09005638692072e-08,1.2634083570311e-08,1.24219154604949e-08,2.19857014714435e-07
253,0.05,0.0499975191615021,0.0499355022097195,0.0492929329640955,0.0433837116749807,0.00817768480252024,0.000192724936148009,4.24938285683056e-06,1.44780819495504e-07,5.61010773410937e-08,5.25342905742192e-08,4.90789745288463e-08,4.2578053015002e-08,3.20219800095924e-08,1.99532662630074e-08,9.45790152850556e-09,1.7311330987833e-08,4.14042821658087e-09,2.08959069273688e-08,1.26367947505428e-08,1.24234271051811e-08,2.19858545094966e-07
254,0.05,0.049997622333668,0.0499380547610851,0.049320242344201,0.0436246488676567,0.00868769194879715,0.000205509524809537,4.5315399265759e-06,1.50964877375794e-07,5.6290797646004e-08,5.26529068073078e-08,4.93031718292509e-08,4.29817532294858e-08,3.26218388928277e-08,2.04030932809619e-08,9.56824308170561e-09,1.73503329742415e-08,4.15413976802397e-09,2.08926470523419e-08,1.2639552653723e-08,1.24241473323446e-08,2.19859268661304e-07
255,0.05,0.0499977211606578,0.0499405063171086,0.0493465029053473,0.0438572009176428,0.00923021983182835,0.0002191535616256,4.83243037823132e-06,1.57556104266457e-07,5.64864379908674e-08,5.27671859642047e-08,4.95203299593876e-08,4.33755441874726e-08,3.32129432781638e-08,2.08734202151211e-08,9.68537249786604e-09,1.73919939578614e-08,4.16829961649381e-09,2.08905865680867e-08,1.2642359715132e-08,1.24239347141123e-08,2.19859072130774e-07
256,0.05,0.0499978158279345,0.0499428608707695,0.0493717546360498,0.0440816537515787,0.00980667521672084,0.000233704543922913,5.1531698733147e-06,1.64579723388874e-07,5.66885206912626e-08,5.28771257469334e-08,4.97304814847983e-08,4.37594503302248e-08,3.37950420372146e-08,2.13639402274305e-08,9.80957623497924e-09,1.74364541775064e-08,4.18292510720959e-09,2.08880542193391e-08,1.26452053089057e-08,1.24242334483512e-08,2.19859432282221e-07
257,0.05,0.0499979065118175,0.0499451222571927,0.0493960360767055,0.0442982888844275,0.0104183628083202,0.000249205567637947,5.49483937277925e-06,1.72061445426894e-07,5.68977034185892e-08,5.29828541135484e-08,4.99337563711185e-08,4.41334655866015e-08,3.43681032935419e-08,2.1874239332767e-08,9.94115728886622e-09,1.74838657178072e-08,4.19804343508104e-09,2.08855550197977e-08,1.26480968600261e-08,1.24244544741161e-08,2.19859678770976e-07
258,0.05,0.0499979933815126,0.0499472941642886,0.049419384372862,0.0445073819870597,0.0110668293688828,0.00026570431101033,5.85859220086953e-06,1.80027873968421e-07,5.71145463069204e-08,5.30844611283719e-08,5.01303005260627e-08,4.44975930872187e-08,3.49322405377761e-08,2.24038757703388e-08,1.00804610874853e-08,1.75343972549159e-08,4.21368450713666e-09,2.08840065322633e-08,1.26510411717786e-08,1.24246803823659e-08,2.19859934551313e-07
259,0.05,0.0499980766005387,0.049949380131821,0.0494418352350838,0.0447092040419524,0.0117542623568114,0.000283260384944715,6.24576456533894e-06,1.88508135286954e-07,5.7339538722357e-08,5.3181902487485e-08,5.03201379554823e-08,4.48518546820436e-08,3.54874392290081e-08,2.29523427332507e-08,1.0227903493716e-08,1.75882412425861e-08,4.22986910400404e-09,2.0881439819927e-08,1.26540221180117e-08,1.24249196383429e-08,2.19860197301167e-07
260,0.05,0.0499981563260999,0.0499513835684938,0.0494634231317911,0.0449040231035493,0.0124835046057022,0.000301937296399156,6.65776366538975e-06,1.97533552008183e-07,5.75733569113696e-08,5.32751998622292e-08,5.0503288783632e-08,4.51963602468374e-08,3.60333892006776e-08,2.35188786959439e-08,1.03839542666863e-08,1.7645611955037e-08,4.24663568183219e-09,2.08796355073228e-08,1.26570675464138e-08,1.24251716259907e-08,2.19860464160063e-07
261,0.05,0.0499982327060951,0.0499533077318212,0.0494841811312589,0.0450921018152074,0.0132574155818397,0.000321794384938248,7.09596269373614e-06,2.07135826633814e-07,5.78167309297135e-08,5.3364429095628e-08,5.06798261352713e-08,4.55311965065735e-08,3.65698930540847e-08,2.41023656757763e-08,1.05491521853761e-08,1.77067490771233e-08,4.2640197060733e-09,2.08788716869631e-08,1.26601861333044e-08,1.24254368567136e-08,2.19860735267032e-07
262,0.05,0.0499983058785657,0.0499551557408031,0.0495041410120657,0.0452736884337488,0.0140733205149723,0.000342823970899624,7.56098196187712e-06,2.1733804177002e-07,5.80702170657165e-08,5.34497030371346e-08,5.0849924972464e-08,4.58564364715643e-08,3.70970431425169e-08,2.47013829152167e-08,1.07241387548033e-08,1.7771923535566e-08,4.28205334096649e-09,2.08778868929798e-08,1.26633597287683e-08,1.24257232139169e-08,2.19860284073029e-07
263,0.05,0.0499983759656526,0.04995693057655,0.0495233333232198,0.0454490088941604,0.0149327101326232,0.000365087624633206,8.05430581432254e-06,2.28173602445681e-07,5.83342165471249e-08,5.35306723207409e-08,5.10133897023293e-08,4.61720474146016e-08,3.76148175121845e-08,2.53144734406061e-08,1.09097685680462e-08,1.78414706944417e-08,4.30078417014649e-09,2.08777871283037e-08,1.26666071688382e-08,1.24261689778024e-08,2.19829396878986e-07
264,0.05,0.0499984431160084,0.0499586351828261,0.0495417878746596,0.0456183297800031,0.0158388228718394,0.000388668147976291,8.57755713197834e-06,2.39679002054872e-07,5.86100189422466e-08,5.36078606590264e-08,5.11705314787343e-08,4.64780908154765e-08,3.81228484590271e-08,2.59391697948101e-08,1.11068892698345e-08,1.7915739037147e-08,4.32025575363577e-09,2.08781366753367e-08,1.26699276147103e-08,1.24271748551659e-08,2.1962873317334e-07
265,0.05,0.0499985074316668,0.0499602722754093,0.0495595329396763,0.0457818747944783,0.0167922042895138,0.000413663124580383,9.13252601562958e-06,2.51889095472124e-07,5.88973838306719e-08,5.36806355768169e-08,5.13211961582202e-08,4.67747787114574e-08,3.86212441916924e-08,2.65730330572029e-08,1.13165404074049e-08,1.79951446580174e-08,4.34052103024308e-09,2.08789486601413e-08,1.2673320172944e-08,1.24300255359332e-08,2.18707437991661e-07
266,0.05,0.0499985690297251,0.0499618445287521,0.0495765959991117,0.0459398713000399,0.0177923225994907,0.000440237455285607,9.72183903526764e-06,2.64852096950539e-07,5.91972776668757e-08,5.37489736506734e-08,5.14652323250107e-08,4.70618849439063e-08,3.91095913340445e-08,2.72130491300894e-08,1.15397666262932e-08,1.80801284072699e-08,4.36163604518287e-09,2.08802593577473e-08,1.2676782612488e-08,1.2437417071599e-08,2.15624828262936e-07
267,0.05,0.0499986280199244,0.0499633544912399,0.0495930033237856,0.0460925236990662,0.0188366247933425,0.000468690223812465,1.03499589151408e-05,2.78637377136443e-07,5.9510264995486e-08,5.38125271520852e-08,5.16026245320619e-08,4.73395699132763e-08,3.95877918176621e-08,2.7856109350804e-08,1.17775763840997e-08,1.81711495481256e-08,4.38365956298538e-09,2.08821057445347e-08,1.2680309845146e-08,1.24514956980311e-08,2.077054732692e-07
268,0.05,0.0499986845222321,0.049964804648169,0.0496087800715214,0.0462399985337744,0.0199169707030804,0.000499475367204413,1.10254692974203e-05,2.93366167434132e-07,5.98353413722532e-08,5.38688656889571e-08,5.17318294028327e-08,4.76070929676144e-08,4.00553978105135e-08,2.849923592371e-08,1.2030884763536e-08,1.82686710310299e-08,4.40665176633648e-09,2.08845262130235e-08,1.26841642626321e-08,1.24057954784825e-08,2.05597649270188e-07
269,0.05,0.0499987386639319,0.0499661974198066,0.0496239501811166,0.0463824037229814,0.0210175765501318,0.000533149102230236,1.1763323782812e-05,3.09289476436393e-07,6.01729422100018e-08,5.39105146478302e-08,5.18457978664923e-08,4.78599151311382e-08,4.0510205748553e-08,2.91394944820929e-08,1.23004383250064e-08,1.83731396834722e-08,4.43067358837054e-09,2.08875612715095e-08,1.26882735699686e-08,1.23254935166292e-08,2.39009329712914e-07
270,0.05,0.0499987905329873,0.0499675350462238,0.0496385360766747,0.0465197801414588,0.0221142519596267,0.000570769506754615,1.25656788787357e-05,3.26475062066896e-07,6.05492673183526e-08,5.39620973049404e-08,5.19608936376819e-08,4.81046898241243e-08,4.0951907432539e-08,2.97721806715608e-08,1.25861446589893e-08,1.84848485448646e-08,4.45577547555843e-09,2.08912522281913e-08,1.26913152507009e-08,1.25574345365124e-08,2.54345344102877e-07
271,0.05,0.0499988401997262,0.0499688196443705,0.0496525589612171,0.0466521322768226,0.0231806132745486,0.000613179379687623,1.34471320676277e-05,3.4509116869676e-07,6.09513755786954e-08,5.40125897267478e-08,5.20738951946751e-08,4.83452662733252e-08,4.13871011572948e-08,3.04003919363348e-08,1.28889682807804e-08,1.86042822025148e-08,4.48202234466044e-09,2.08956458038785e-08,1.26923143482732e-08,1.3332617913681e-08,1.59561397741339e-08
272,0.05,0.0499988877349954,0.0499700532449163,0.049666039560563,0.0467795126227443,0.0241977925919793,0.000660823801850965,1.44190871277987e-05,3.65356182906197e-07,6.13862854975701e-08,5.40632358564244e-08,5.21835856157051e-08,4.85782048003757e-08,4.18114640515307e-08,3.10204254801354e-08,1.32087329979245e-08,1.8731773225451e-08,4.50948152016075e-09,2.09007747141297e-08,1.26949401937541e-08,1.36662068404352e-08,0
273,0.05,0.0499989332378436,0.0499712378855511,0.0496789981650897,0.0469020168056035,0.0251559049402068,0.000713839775866014,1.54877751022621e-05,3.8741976534719e-07,6.18579409013798e-08,5.41138772201604e-08,5.22894245197299e-08,4.88035702068491e-08,4.22257397991449e-08,3.16324940029513e-08,1.35455986159829e-08,1.88676682872116e-08,4.53821553479584e-09,2.09066756913567e-08,1.27038400913261e-08,1.24022653593895e-08,0
274,0.05,0.0499989767938112,0.0499723754971448,0.0496914546039964,0.0470197928552293,0.0260540473954668,0.000772120018366272,1.66561873781976e-05,4.11384838052176e-07,6.23688265165024e-08,5.41652837575353e-08,5.23925810867946e-08,4.90222625464046e-08,4.2629884340971e-08,3.22355600251732e-08,1.38992745123461e-08,1.90122578444637e-08,4.56829254863072e-09,2.09134166480016e-08,1.27080260852167e-08,1.2476138571016e-08,0
275,0.05,0.0499990184938566,0.04997346796396,0.0497034282353201,0.0471330198642656,0.0268968765569991,0.000835438936497375,1.7925746395491e-05,4.3734088311871e-07,6.29214455232166e-08,5.42173012883927e-08,5.2492734836637e-08,4.9234275176976e-08,4.30242537155851e-08,3.2829904828238e-08,1.4269728484187e-08,1.91658774168048e-08,4.59978539290574e-09,2.09210328963351e-08,1.27128098549788e-08,1.24288472921604e-08,0
276,0.05,0.0499990584193069,0.0499745170777342,0.0497149377501191,0.0472418896002669,0.027691354298351,0.000903581413806345,1.92976072215365e-05,4.65369724336121e-07,6.35179154266424e-08,5.42702420068353e-08,5.25903225866622e-08,4.94398594777891e-08,4.34086711427325e-08,3.34151297216247e-08,1.4656727727645e-08,1.93288635985524e-08,4.63277588537005e-09,2.09295766487209e-08,1.27175692225873e-08,1.2430862612273e-08,0
277,0.05,0.0499990966516275,0.0499755245714483,0.0497260012094933,0.0473465900429176,0.0284443942563142,0.000976385800226801,2.07735330817496e-05,4.95562180438757e-07,6.41603021336087e-08,5.43238779106648e-08,5.26853307234655e-08,4.96393187386727e-08,4.37834757432024e-08,3.3991321201828e-08,1.506001993025e-08,1.95015553175628e-08,4.66734954503446e-09,2.0939098709978e-08,1.27225122189271e-08,1.24320996263055e-08,0
278,0.05,0.049999133267296,0.0499764921060589,0.0497366359570817,0.0474473005425792,0.0291621142500349,0.00105376608573877,2.23560367517652e-05,5.28019565185464e-07,6.48511527737667e-08,5.43782438693948e-08,5.27777563598867e-08,4.98326752748538e-08,4.4148679431441e-08,3.45585047540344e-08,1.54793757391102e-08,1.96843520659105e-08,4.70360390990283e-09,2.09496544175978e-08,1.27276496479557e-08,1.24326069013629e-08,0
279,0.05,0.0499991683374541,0.0499774212717512,0.0497468586549234,0.0475441898231462,0.0298495618098654,0.00113570378047574,2.40483796928767e-05,5.62852705667539e-07,6.55930612999874e-08,5.4433368803296e-08,5.28677489055024e-08,5.00201641192968e-08,4.45043993452593e-08,3.51166102133407e-08,1.59144205747596e-08,1.98776845592963e-08,4.74164615512492e-09,2.09613028081213e-08,1.27329897577852e-08,1.24333841425942e-08,0
280,0.05,0.0499992019298102,0.049978313591358,0.0497566852627718,0.0476374154191233,0.0305107274833121,0.00122224372115134,2.58546386580556e-05,6.00185163934218e-07,6.63888929815663e-08,5.44892175735447e-08,5.2955342879725e-08,5.02019628743903e-08,4.48508201507846e-08,3.56656763800705e-08,1.63647053131579e-08,2.00820568585457e-08,4.78159659238828e-09,2.09741074056963e-08,1.27385451929885e-08,1.24341883784951e-08,0
281,0.05,0.0499992341087013,0.0499791705303705,0.0497661311506906,0.0477271259889319,0.0311488076583383,0.00131347909941204,2.7779532525304e-05,6.40151191454259e-07,6.72418199614095e-08,5.45458333034139e-08,5.30405885720914e-08,5.0378197735459e-08,4.51880593147109e-08,3.6205704997794e-08,1.68296611334771e-08,2.02980664280737e-08,4.82359113315019e-09,2.09881371385929e-08,1.27443303070939e-08,1.24350126261472e-08,0
282,0.05,0.0499992649349582,0.0499799934951965,0.0497752110868968,0.0478134609654906,0.0317661455339561,0.00140956088567176,2.98285725045499e-05,6.82897480024126e-07,6.8155263781586e-08,5.46032941891827e-08,5.31235856335893e-08,5.05490398792719e-08,4.55162528880562e-08,3.67366478691281e-08,1.73084857788806e-08,2.05264378688812e-08,4.86778636296857e-09,2.10034679909717e-08,1.2750361177103e-08,1.24359000200881e-08,0
283,0.05,0.0499992944662158,0.0499807838331599,0.0497839392329175,0.0478965515090171,0.0323645057547488,0.00151067762307298,3.2007898334225e-05,7.28582347387556e-07,6.91328962796553e-08,5.46616679181903e-08,5.32044182503617e-08,5.07146679969327e-08,4.583557596263e-08,3.72584711797348e-08,1.78001043969408e-08,2.07680456777795e-08,4.91436268709194e-09,2.10201844814903e-08,1.275665462155e-08,1.24368348292402e-08,0
284,0.05,0.0499993227572797,0.0499815428366788,0.0497923291879733,0.0479765222192488,0.0329452682513722,0.00161705285401364,3.4324268023379e-05,7.77376052962499e-07,7.01786757363392e-08,5.47210385375842e-08,5.32831585526516e-08,5.08752375995742e-08,4.61461954391206e-08,3.77711402259402e-08,1.83031302327669e-08,2.1023939690573e-08,4.96352804369211e-09,2.10383807764613e-08,1.27632291406242e-08,1.24378395532048e-08,0
285,0.05,0.0499993498602864,0.0499822717482882,0.0498003940439526,0.048053491880467,0.0335094743686408,0.00172894907946804,3.67851177160684e-05,8.29461434340224e-07,7.12968378845771e-08,5.47815114585268e-08,5.33598897400311e-08,5.10309046393879e-08,4.64482726874043e-08,3.82745948233367e-08,1.88158225185376e-08,2.12953380296731e-08,5.01551919577141e-09,2.10581610934896e-08,1.27701057109279e-08,1.24389008745517e-08,0
286,0.05,0.0499993758245936,0.0499829717572393,0.0498081463484874,0.0481275729778157,0.0340578279116865,0.00184667221001176,3.93986805728916e-05,8.85036209051225e-07,7.24919324383366e-08,5.48431999671939e-08,5.34346974887617e-08,5.11818314278298e-08,4.67419804409052e-08,3.87687563635914e-08,1.9336037840045e-08,2.1583615597593e-08,5.07060410629687e-09,2.10796404824976e-08,1.27773086237229e-08,1.24400063336285e-08,0
287,0.05,0.0499994006972943,0.0499836440072333,0.0498155981850094,0.0481988736464175,0.0345909593160465,0.00197054913569104,4.21737546844261e-05,9.44310675449716e-07,7.37687996316656e-08,5.49062213148713e-08,5.35076593077281e-08,5.13281750271009e-08,4.70274977957116e-08,3.92535412243695e-08,1.98614320540633e-08,2.18901865864754e-08,5.12907088044237e-09,2.11029432762585e-08,1.278484703561e-08,1.24413016585019e-08,0
288,0.05,0.049999424523349,0.0499842895943047,0.0498227611433416,0.0482674966558338,0.0351092357872073,0.00210094036474248,4.51198435092961e-05,1.00750958284195e-06,7.51326064541203e-08,5.49707037610088e-08,5.35788506657897e-08,5.14700879918928e-08,4.73050032972822e-08,3.97288872871764e-08,2.03895679188482e-08,2.221644094579e-08,5.19121954214089e-09,2.11281991350242e-08,1.27927646643213e-08,1.24426306817402e-08,0
289,0.05,0.0499994473461222,0.0499849095718314,0.0498296463661476,0.048333540496507,0.0356129162777143,0.00223824058880242,4.82472188884171e-05,1.07487347060528e-06,7.65888686329269e-08,5.50367842514447e-08,5.36483428812192e-08,5.16077176057939e-08,4.75746736909331e-08,4.01947437116225e-08,2.09181080994094e-08,2.25636094713124e-08,5.25735111701014e-09,2.11555397826011e-08,1.28011137688415e-08,1.24437695965443e-08,0
290,0.05,0.0499994692077146,0.0499855049537912,0.0498362645806421,0.0483971005954129,0.0361023880548494,0.00238289581342885,5.15672089217432e-05,1.14666250275128e-06,7.81434911333291e-08,5.51046053815368e-08,5.37162066217888e-08,5.17412138383596e-08,4.78366880978455e-08,4.06509927172616e-08,2.14449054261794e-08,2.29326782438261e-08,5.32776457088669e-09,2.11850978309716e-08,1.28098590562224e-08,1.24453040378074e-08,0
291,0.05,0.0499994901486583,0.0499860767150683,0.0498426261077055,0.0484582686206566,0.0365778709061529,0.00253540141951142,5.50921425044786e-05,1.22315633600591e-06,7.98027764592189e-08,5.51743071513807e-08,5.37824996133237e-08,5.187072108426e-08,4.80912286683828e-08,4.10975743344375e-08,2.19682528425104e-08,2.33242716040868e-08,5.40272875420731e-09,2.12170009363256e-08,1.28190747270245e-08,1.24468565454599e-08,0
