Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
626,0.05,0.0499999976975606,0.0499999930202379,0.0499999878670445,0.0499999797946249,0.0499999493690478,0.0499997035051714,0.0499973550542882,0.049974492958592,0.0497523730427978,0.0476373706855717,0.0303913036931857,0.00118812822332261,2.48273621418772e-05,5.53189890105315e-07,4.38806794803528e-08,3.31131758018578e-08,3.29010517438021e-08,3.29024316690184e-08,3.29164507181869e-08,3.29107729332355e-08,4.96312741712049e-07
627,0.05,0.0499999975961764,0.0499999928025723,0.0499999876150863,0.0499999796259049,0.0499999501554887,0.0499997136089576,0.0499974560308443,0.0499754797967391,0.0497619407444429,0.0477271837318947,0.0310355848538633,0.00127734225989443,2.66835769928877e-05,5.91286136402966e-07,4.46697994952369e-08,3.31284904533358e-08,3.28996307372965e-08,3.2901036446868e-08,3.29149198323117e-08,3.2910011860382e-08,4.96311971124609e-07
628,0.05,0.0499999974943715,0.0499999925811107,0.0499999873551974,0.0499999794418301,0.0499999508858723,0.0499997232930549,0.0499975530623537,0.0499764283760423,0.0497711394163088,0.0478136106565454,0.031658648538613,0.00137130428125649,2.8659935947092e-05,6.32040372954654e-07,4.55161475981725e-08,3.31455456473889e-08,3.28985726617952e-08,3.2899867155103e-08,3.29135382670174e-08,3.29092956644345e-08,4.96311252664976e-07
629,0.05,0.0499999973936664,0.0499999923591842,0.0499999870917219,0.0499999792477224,0.0499999515674257,0.0499997325786886,0.0499976463043001,0.0499773401560373,0.0497799830309857,0.0478967813892156,0.032262280824177,0.00147017674511592,3.07620041994197e-05,6.75597868643749e-07,4.64231371496256e-08,3.31643539563014e-08,3.28979109858279e-08,3.2898893053401e-08,3.29122937651295e-08,3.29086401729605e-08,4.96310610148533e-07
630,0.05,0.0499999972952666,0.0499999921393314,0.0499999868279394,0.0499999790476757,0.0499999522060613,0.0499997414855498,0.0499977359087008,0.0499782165736772,0.0497884853497105,0.047976822154772,0.0328479360196414,0.00157420641742175,3.29966668030773e-05,7.22125409048749e-07,4.73946285317665e-08,3.31849273774249e-08,3.28976813111489e-08,3.2898013131188e-08,3.29112555608144e-08,3.29080510424585e-08,4.96309956745224e-07
631,0.05,0.0499999972001641,0.0499999919238004,0.0499999865667354,0.0499999788452569,0.0499999528069797,0.0499997500317161,0.0499978220176112,0.0499790589759829,0.0497966592700759,0.0480538503109871,0.0334167256042266,0.00168362677855115,3.53707729619905e-05,7.71792369868635e-07,4.84344982611598e-08,3.32074222621099e-08,3.28977596628661e-08,3.28974696366412e-08,3.29102691853936e-08,3.29075164955984e-08,4.96309383255665e-07
632,0.05,0.0499999971087989,0.0499999917137791,0.0499999863097584,0.0499999786427225,0.0499999533740767,0.0499997582340229,0.0499979047724203,0.0499798687149353,0.0498045177473319,0.0481279824040426,0.0339694584901346,0.00179870440289333,3.78919298078521e-05,8.24785841486216e-07,4.95470931647004e-08,3.32318704021772e-08,3.28981825567427e-08,3.28970869983589e-08,3.29095020548451e-08,3.29070528847213e-08,4.96308959748672e-07
633,0.05,0.049999997021683,0.0499999915103762,0.0499999860583876,0.0499999784418842,0.0499999539106417,0.0499997661080432,0.0499979843072491,0.0499806470764073,0.0498120731086535,0.048199328437382,0.0345067282084928,0.00191979051111602,4.05690356459094e-05,8.81311975913895e-07,5.07371112567392e-08,3.32583619479532e-08,3.28989695071469e-08,3.28968959692303e-08,3.29088697129922e-08,3.29066690462422e-08,4.96308658181428e-07
634,0.05,0.0499999969390574,0.0499999913143878,0.0499999858136938,0.0499999782442072,0.0499999544194979,0.049999773668008,0.0499980607466421,0.0499813952573941,0.0498193368307471,0.0482679903701664,0.0350289619205666,0.00204722685994318,4.34112304743809e-05,9.41587246232422e-07,5.20095566167302e-08,3.32869905106876e-08,3.29000910317489e-08,3.28969194961728e-08,3.29083847582995e-08,3.2906356920489e-08,4.96308373070559e-07
635,0.05,0.0499999968611476,0.0499999911265634,0.0499999855766931,0.0499999780511008,0.0499999549034158,0.0499997809280798,0.0499981342148801,0.0499821144526602,0.0498263203698949,0.0483340699675706,0.0355365784448105,0.00218136760618877,4.64278326187137e-05,1.00583083866742e-06,5.33694477824896e-08,3.33178773933302e-08,3.29015173952659e-08,3.28971692967893e-08,3.29080557966629e-08,3.29061140846473e-08,4.96308097302628e-07
636,0.05,0.0499999967881141,0.0499999909474489,0.0499999853481525,0.0499999778636713,0.049999955364795,0.0499997879014216,0.0499982048290135,0.0499828057891244,0.0498330345371985,0.0483976626886108,0.036029787943267,0.00232268817196368,4.96301642644832e-05,1.07429738498395e-06,5.48224193081042e-08,3.33511401034516e-08,3.29032440397654e-08,3.28975907010365e-08,3.29078759548971e-08,3.29059540366436e-08,4.96307913215728e-07
637,0.05,0.0499999967202308,0.0499999907779123,0.0499999851292188,0.0499999776834008,0.0499999558063288,0.0499997946008765,0.0499982726999512,0.0499834703311479,0.0498394895410205,0.0484588588018883,0.0365088432145586,0.00247162814183166,5.30295961526629e-05,1.14724819776073e-06,5.63746683414415e-08,3.33869361549674e-08,3.2905288970686e-08,3.28981702185816e-08,3.29077860901986e-08,3.29058515018049e-08,4.96307804909589e-07
638,0.05,0.0499999966563471,0.0499999906161546,0.049999984918042,0.0499999775086527,0.0499999562275609,0.0499998010359498,0.0499983379332657,0.0499841091182729,0.0498456953824275,0.0485177469157907,0.0369739529015102,0.00262867864322759,5.66393645490627e-05,1.22493949555033e-06,5.80314688203038e-08,3.34256248559185e-08,3.29080456642465e-08,3.28991693848177e-08,3.29078843689279e-08,3.29058248909417e-08,4.96307774086914e-07
639,0.05,0.0499999965951668,0.0499999904592361,0.0499999847108439,0.0499999773352799,0.0499999566251101,0.049999807212654,0.049998400627066,0.0499847231444124,0.0498516616522521,0.0485744120410825,0.0374253177597465,0.00279439854921939,6.04713167318945e-05,1.30775751440148e-06,5.97976922677268e-08,3.34663850311243e-08,3.2911348257589e-08,3.29007524989078e-08,3.29084710277231e-08,3.29060217456014e-08,4.96307968553047e-07
640,0.05,0.0499999965400239,0.0499999903134408,0.0499999845146157,0.0499999771705079,0.0499999570070293,0.0499998131479065,0.0499984608864751,0.0499853133744637,0.0498573975719142,0.0486289360627019,0.037863138524881,0.00296940667199853,6.45412662162534e-05,1.39593328680183e-06,6.16857734185086e-08,3.3510151883298e-08,3.29146588698135e-08,3.29020768771579e-08,3.29088437384079e-08,3.2906256380149e-08,4.96308193717008e-07
641,0.05,0.0499999964889482,0.0499999901772383,0.0499999843294074,0.0499999770158827,0.0499999573768809,0.0499998188545746,0.0499985188095303,0.0499858807332066,0.0498629120071451,0.0486813978618466,0.038287617239391,0.00315427980683669,6.8865237457871e-05,1.4898522512302e-06,6.37021492401897e-08,3.3555342323394e-08,3.29179015048404e-08,3.29040099486823e-08,3.29100980876345e-08,3.29067675490249e-08,4.96308711524409e-07
642,0.05,0.0499999964442246,0.049999990053098,0.0499999841565303,0.0499999768717971,0.0499999577353589,0.0499998243416566,0.0499985744871307,0.0499864261066485,0.0498682134817981,0.0487318735387421,0.0386989690654646,0.00334973140888451,7.3460206738708e-05,1.58987793009306e-06,6.58518122580851e-08,3.36063411737724e-08,3.29211674637294e-08,3.29055754055485e-08,3.29107145568348e-08,3.29071967945637e-08,4.96309122892531e-07
643,0.05,0.0499999964033394,0.0499999899387879,0.0499999839954377,0.0499999767390688,0.049999958084905,0.0499998296197887,0.0499986280082459,0.0499869503480011,0.0498733101985685,0.0487804365304171,0.0390974200184808,0.00355651688149423,7.83436150397334e-05,1.69643745911569e-06,6.81452542081405e-08,3.36594182510167e-08,3.29251167586097e-08,3.29076482985065e-08,3.29120358194096e-08,3.29078176825867e-08,4.96309750945421e-07
644,0.05,0.0499999963675984,0.0499999898344145,0.0499999838445876,0.0499999766151775,0.0499999584234508,0.0499998346948766,0.0499986794547151,0.0499874542741806,0.0498782100408456,0.0488271576593922,0.0394832090127372,0.00377544284935981,8.35366156004423e-05,1.8099165865911e-06,7.05937729369872e-08,3.37157828193949e-08,3.29293266873751e-08,3.29095193353569e-08,3.29130715618349e-08,3.29086802150173e-08,4.96310666540412e-07
645,0.05,0.0499999963372489,0.0499999897428485,0.0499999837087807,0.0499999765058984,0.0499999587577722,0.0499998395808349,0.0499987289125875,0.0499879386770454,0.0498829205935864,0.0488721052110927,0.0398565855787615,0.00400735109242145,8.9060293486972e-05,1.93081674455985e-06,7.32045186676429e-08,3.3776214054314e-08,3.29342053996606e-08,3.29111796846697e-08,3.29140060309305e-08,3.29096373269035e-08,4.96311454357964e-07
646,0.05,0.0499999963122853,0.0499999896632037,0.049999983586951,0.0499999764104717,0.0499999590884763,0.0499998442860642,0.049998776460441,0.0499884043145333,0.0498874491529932,0.048915345119174,0.0402178125424442,0.00425320432443838,9.4937490843015e-05,2.05961008477708e-06,7.59899507780107e-08,3.38402583520293e-08,3.29390413113394e-08,3.29137603997711e-08,3.29155370029599e-08,3.29103487994369e-08,4.96312246712598e-07
647,0.05,0.0499999962928631,0.0499999895964197,0.0499999834803189,0.0499999763300461,0.0499999594172283,0.0499998488189929,0.0499988221738413,0.0499888519152775,0.0498918027346171,0.0489569409725478,0.0405671622458987,0.00451399927039836,0.000101194122169846,2.19683570220271e-06,7.89606227266849e-08,3.39088158087029e-08,3.29438535797781e-08,3.29161566810393e-08,3.2917268241523e-08,3.29114255493818e-08,4.96314495513643e-07
648,0.05,0.0499999962789592,0.0499999895425716,0.0499999833894691,0.0499999762656627,0.0499999597461285,0.0499998531884501,0.0499988661258383,0.04998928217808,0.0498959880666017,0.0489969539363629,0.0409049149621363,0.00479081290124198,0.000107856692745922,2.34307213753159e-06,8.21291654201312e-08,3.39816017180322e-08,3.29491382780795e-08,3.29186895051287e-08,3.29190079198038e-08,3.29124445703648e-08,4.96316161436167e-07
649,0.05,0.0499999962706138,0.04999998950186,0.0499999833147918,0.0499999762178514,0.0499999600765641,0.0499998574024135,0.0499989083867037,0.0499896957779895,0.0499000116514431,0.049035443291947,0.0412313594763154,0.00508480898423731,0.000114954543948891,2.49891957170529e-06,8.55089300584085e-08,3.40588617662019e-08,3.29545356636376e-08,3.29214555214263e-08,3.29209253382782e-08,3.29135454948519e-08,4.96317315619867e-07
650,0.05,0.0499999962680303,0.0499999894748692,0.0499999832572278,0.0499999761877185,0.0499999604103965,0.0499998614689407,0.0499989490241819,0.0499900933631577,0.0499038797320865,0.049072466125761,0.0415467907992763,0.00539722595246738,0.000122519342034565,2.66503905985476e-06,8.91136412527334e-08,3.41411030267831e-08,3.29599446677908e-08,3.29242527226722e-08,3.29229334623337e-08,3.29148080971663e-08,4.96318484548816e-07
651,0.05,0.0499999962714979,0.049999989462395,0.0499999832180875,0.0499999761768811,0.0499999607500985,0.0499998653964996,0.0499989881040072,0.0499904755565954,0.0499075983061981,0.049108077422847,0.041851507345283,0.00572937702276487,0.000130584715818143,2.84213640615041e-06,9.29581541581581e-08,3.4228544655981e-08,3.29655398280472e-08,3.29270727746889e-08,3.29249516759989e-08,3.29161171691065e-08,4.96319762227171e-07
652,0.05,0.0499999962810955,0.0499999894648046,0.049999983198163,0.0499999761864052,0.0499999610975864,0.0499998691927926,0.0499990256884355,0.0499908429506464,0.0499111730803581,0.0491423296640569,0.0421458095865804,0.00608267473309549,0.000139187203468517,3.03097153857451e-06,9.70588749533748e-08,3.43213922853031e-08,3.29712577134288e-08,3.29299681575976e-08,3.29270299852896e-08,3.29174676993204e-08,4.96321112022451e-07
653,0.05,0.0499999962969333,0.0499999894824755,0.0499999831982224,0.049999976217297,0.0499999614546703,0.0499998728653028,0.0499990618386343,0.049991196128145,0.0499146096708704,0.0491752745495544,0.0424299980854027,0.00645856147655307,0.000148364481623404,3.2323275291731e-06,1.01432542963121e-07,3.44199584011294e-08,3.29770176155916e-08,3.29329153599868e-08,3.2929176253902e-08,3.29188770900126e-08,4.9632253246088e-07
654,0.05,0.0499999963192295,0.0499999895159825,0.0499999832192511,0.0499999762707551,0.0499999618232795,0.0499998764212537,0.0499990966121473,0.0499915356357906,0.0499179133471464,0.0492069608198227,0.0427043799969182,0.0068586675272163,0.0001581593169137,3.4470860968117e-06,1.06097616374298e-07,3.45246820599225e-08,3.29827858911578e-08,3.29358382867485e-08,3.29313342133557e-08,3.29203440845836e-08,4.9632401007402e-07
655,0.05,0.0499999963481722,0.0499999895658896,0.0499999832622677,0.0499999763480595,0.0499999622054615,0.0499998798679742,0.0499991300662447,0.0499918620162655,0.0499210893386481,0.0492374368404447,0.0429692584889523,0.00728456910108258,0.000168613924872275,3.67612743542289e-06,1.11072762042793e-07,3.4635905423209e-08,3.29885465573901e-08,3.2938715194364e-08,3.29334842828002e-08,3.2921850154298e-08,4.96325523895629e-07
656,0.05,0.049999996383976,0.0499999896328262,0.0499999833283838,0.049999976450595,0.0499999626033403,0.0499998832125767,0.0499991622551248,0.0499921757814381,0.0499241425785376,0.0492667484102761,0.0432249369926662,0.00773793048044579,0.000179773779121357,3.92040345602263e-06,1.16378134386819e-07,3.47540016788609e-08,3.29943029608468e-08,3.29415180067698e-08,3.29355949559154e-08,3.29233666728842e-08,4.96327045696792e-07
657,0.05,0.0499999964267086,0.0499999897171229,0.0499999834183726,0.0499999765794108,0.0499999630186955,0.0499998864615804,0.0499991932297008,0.0499924774134465,0.0499270777163702,0.0492949388127554,0.0434717125525605,0.00822053937945825,0.000191687905944745,4.18094866599528e-06,1.22035870579018e-07,3.48793816092985e-08,3.30000078118263e-08,3.2944234998352e-08,3.29376615284207e-08,3.29248852275494e-08,4.96328566308162e-07
658,0.05,0.0499999964765269,0.0499999898192625,0.0499999835331522,0.0499999767356861,0.0499999634534151,0.049999889621601,0.0499992230410226,0.0499927673950296,0.0499298994066513,0.0493220513700594,0.0437098819325063,0.00873414977202052,0.000204404877959877,4.45879423350358e-06,1.28068014244044e-07,3.50124719696568e-08,3.30056272457414e-08,3.29468333733009e-08,3.29396608763851e-08,3.29263937038981e-08,4.96330073629146e-07
659,0.05,0.049999996533582,0.0499999899396987,0.049999983673594,0.0499999769205511,0.049999963909304,0.0499998926988988,0.0499992517370842,0.0499930461795187,0.0499326120216603,0.0493481269133638,0.0439397370444675,0.00928058501996911,0.00021797607529213,4.75504583549884e-06,1.34498338660931e-07,3.51537407496248e-08,3.3011116857831e-08,3.29492739049173e-08,3.29415682571875e-08,3.29278836052375e-08,4.96331561483502e-07
660,0.05,0.0499999965979863,0.0499999900788771,0.0499999838405899,0.0499999771351794,0.0499999643881929,0.0499998956995676,0.0499992793638938,0.0499933142006553,0.0499352197450833,0.0493732045915307,0.0441615643515128,0.00986163407804982,0.000232452481256925,5.07085391230493e-06,1.41351863881295e-07,3.53036607569494e-08,3.30164496669606e-08,3.29515229795032e-08,3.29433519398847e-08,3.29293316118599e-08,4.96333008344674e-07
661,0.05,0.0499999966698765,0.0499999902372447,0.0499999840350049,0.0499999773807029,0.0499999648918517,0.0499998986295337,0.0499993059662231,0.0499935718804546,0.0499377266482515,0.0493973225669764,0.0443756490897445,0.0104791424440736,0.000247887086129565,5.40740032686109e-06,1.48654257131409e-07,3.54627351310597e-08,3.30215845352633e-08,3.29535364658521e-08,3.29449794796948e-08,3.29307235092056e-08,4.96334403505716e-07
662,0.05,0.0499999967493072,0.0499999904151351,0.0499999842576042,0.0499999776581924,0.0499999654219896,0.0499999014944941,0.0499993315868909,0.0499938196222407,0.0499401366227225,0.0494205173521935,0.0445822649461043,0.0111347711556052,0.000264327262682901,5.76589939018401e-06,1.56432314610943e-07,3.56313719764702e-08,3.30264491661306e-08,3.29552787193169e-08,3.29464211335386e-08,3.29320318961824e-08,4.96335714877585e-07
663,0.05,0.0499999968393817,0.0499999906186188,0.0499999845156866,0.0499999779754588,0.0499999659871188,0.0499999043068267,0.0499993562740027,0.0499940578209362,0.0499424534198854,0.0494428241551467,0.0447816842820945,0.0118304989249068,0.000281805280284576,6.14840993420849e-06,1.64721886783724e-07,3.58081798303593e-08,3.30298703854129e-08,3.29562837525711e-08,3.29474554808772e-08,3.29332010461619e-08,4.96336885134615e-07
664,0.05,0.0499999969380058,0.0499999908457185,0.0499999848092185,0.0499999783340088,0.0499999665902937,0.0499999070737745,0.0499993800693123,0.0499942868517482,0.0499446806433487,0.0494642769478105,0.0449741780607775,0.0125684322571094,0.000300378911811257,6.55493786359359e-06,1.73549944859913e-07,3.59979225772282e-08,3.30333381258704e-08,3.2956361366958e-08,3.29476295025944e-08,3.29338699752807e-08,4.96337553625807e-07
665,0.05,0.0499999970453487,0.0499999910963504,0.0499999851370919,0.0499999787318211,0.0499999672291223,0.0499999097961552,0.0499994030067893,0.0499945070698016,0.0499468217547892,0.0494849083054841,0.0451599920354787,0.0133488636561994,0.000320122922689937,6.98673427492686e-06,1.8293348892298e-07,3.61992926411615e-08,3.30370042805938e-08,3.29569062777195e-08,3.2948232081077e-08,3.29347016698183e-08,4.96338388854032e-07
666,0.05,0.0499999971552484,0.0499999913560109,0.0499999854814758,0.0499999791506357,0.0499999678860087,0.0499999124601668,0.0499994251051202,0.0499947188085716,0.0499488801379694,0.0495047503306095,0.0453393848974875,0.0141735389382878,0.000341058273330597,7.44525870867961e-06,1.9290624074575e-07,3.64126536687658e-08,3.30405019557033e-08,3.29571229162052e-08,3.29485005118511e-08,3.29353472222072e-08,4.96339032444851e-07
667,0.05,0.0499999972691174,0.0499999916282391,0.0499999858461635,0.0499999795933364,0.0499999685627594,0.0499999150695982,0.0499994463979472,0.0499949223977502,0.0499508589917976,0.0495238333090645,0.0455126040093018,0.0150438809536256,0.000363237692035177,7.93183139513607e-06,2.03500512304751e-07,3.663884882353e-08,3.30435008390441e-08,3.29568523401988e-08,3.29484798893428e-08,3.29358933757443e-08,4.96339578238167e-07
668,0.05,0.0499999973861877,0.0499999919112902,0.0499999862293315,0.0499999800586245,0.0499999692589978,0.0499999176274311,0.0499994669165498,0.0499951181432795,0.0499527612861858,0.0495421853786319,0.0456798800250041,0.015961052367022,0.000386728537867884,8.44788722231546e-06,2.14752620765312e-07,3.68781528746107e-08,3.3045857804908e-08,3.29560367871137e-08,3.29480734966886e-08,3.29362334165654e-08,4.96339920030361e-07
669,0.05,0.0499999975057276,0.0499999922036298,0.0499999866289797,0.0499999805443081,0.0499999699726568,0.0499999201344618,0.0499994866895152,0.0499953063430137,0.0499545899274284,0.0495598341256757,0.0458414408015263,0.0169257649455794,0.00041163787637545,8.99503370945133e-06,2.26706981039968e-07,3.71319484700638e-08,3.30471352570858e-08,3.29540711319546e-08,3.29469313720892e-08,3.29362723883403e-08,4.96339976435462e-07
670,0.05,0.0499999976219226,0.0499999924929705,0.0499999870301884,0.0499999810347339,0.0499999706879926,0.0499999225776373,0.0499995057314132,0.0499954872814967,0.049956347818527,0.0495768072710612,0.045997514851809,0.0179376142160949,0.000438145820800174,9.57649334575328e-06,2.39388431495751e-07,3.7402058816015e-08,3.30483858587854e-08,3.29514273650058e-08,3.29451829602486e-08,3.29359055606874e-08,4.96339598051883e-07
671,0.05,0.0499999977325987,0.0499999927720878,0.0499999874215888,0.0499999815163524,0.0499999713902956,0.0499999249443159,0.0499995240556643,0.049995661227992,0.04995803771067,0.0495931310614349,0.0461483069918306,0.0189934436454278,0.00046655698459737,1.01969408358619e-05,2.52878567662982e-07,3.76876554399927e-08,3.30491867562216e-08,3.29479969640354e-08,3.29428929950101e-08,3.29352600519474e-08,4.963389818696e-07
672,0.05,0.0499999978429477,0.0499999930519557,0.0499999878159993,0.049999982001934,0.0499999720919162,0.0499999272486045,0.0499995417006477,0.0499958284631121,0.0499596622364006,0.0496088301781033,0.0462939709949638,0.0200835718106239,0.000497407628106399,1.08633094266623e-05,2.67303792526451e-07,3.79891843092866e-08,3.30503539874695e-08,3.29438232977415e-08,3.29397700754892e-08,3.29340431826175e-08,4.96337838783976e-07
673,0.05,0.049999997952752,0.0499999933343493,0.04999998821807,0.0499999824982785,0.0499999728014334,0.049999929502292,0.049999558702308,0.0499959892564522,0.0499612239296038,0.0496239280238858,0.0464345978246071,0.0211902091685733,0.000531426731523369,1.1586227839355e-05,2.82806324614788e-07,3.83128186416701e-08,3.30495035851356e-08,3.29399151243595e-08,3.29364745149688e-08,3.29323510544075e-08,4.96336237085718e-07
674,0.05,0.0499999980513398,0.0499999935949859,0.0499999885970399,0.0499999829728027,0.0499999734861097,0.0499999316754896,0.0499995750544938,0.0499961438270194,0.0499627251828737,0.0496384467035933,0.0465702252343899,0.0222890367890269,0.000569453478049512,1.23786073519242e-05,2.99573593688309e-07,3.86619155216091e-08,3.30486308289111e-08,3.29349465297994e-08,3.29333276493038e-08,3.29304230470544e-08,4.96334362053923e-07
675,0.05,0.0499999981284023,0.0499999938079654,0.0499999889166581,0.0499999833838506,0.0499999741009381,0.0499999337236642,0.049999590734224,0.0499962923682272,0.0499641682835996,0.0496524073742761,0.0467008721275874,0.0233546978108799,0.000612263519933956,1.32525598804903e-05,3.17813324761493e-07,3.90385907265151e-08,3.30495976232128e-08,3.29287571928793e-08,3.29306718577264e-08,3.29281826092186e-08,4.96332171882608e-07
676,0.05,0.0499999981747589,0.0499999939505732,0.0499999891452512,0.0499999836947139,0.0499999746057017,0.0499999356063,0.0499996057206776,0.0499964350657214,0.0499655554243117,0.0496658304240496,0.0468265813183922,0.0243681289536083,0.000660311010881842,1.42170128397667e-05,3.37695147299534e-07,3.94471413810289e-08,3.30514828828022e-08,3.29235313020046e-08,3.29265453697475e-08,3.29262880724228e-08,4.963303210268e-07
677,0.05,0.0499999981868162,0.0499999940117894,0.0499999892653474,0.0499999838838867,0.0499999749761818,0.049999937299409,0.0499996200091655,0.0499965721136656,0.0499668887329961,0.0496787358584519,0.0469474540403614,0.0253207020613128,0.000713688966963207,1.52773756476076e-05,3.59337638285686e-07,3.98917567370167e-08,3.30539142228977e-08,3.29194182334808e-08,3.2922274872634e-08,3.29241547952357e-08,4.96328484654004e-07
678,0.05,0.0499999981671974,0.0499999939966236,0.0499999892812616,0.0499999839539068,0.0499999752132199,0.0499999388042864,0.0499996336196186,0.0499967037232085,0.0499681702815502,0.0496911433058497,0.0470636452080532,0.0262128764674302,0.00077224565264685,1.64360819316561e-05,3.82836963059765e-07,4.03741269339828e-08,3.30581207124208e-08,3.29152994553119e-08,3.29187710142015e-08,3.29221028178892e-08,4.96326460134616e-07
679,0.05,0.0499999981211471,0.0499999939173309,0.0499999892085791,0.0499999839212925,0.0499999753335978,0.0499999401391239,0.0499996465884876,0.049996830114783,0.0499694020819557,0.0497030719010442,0.0471753383086257,0.0270501010695291,0.000835751333987069,1.76940655017816e-05,4.08279739828289e-07,4.08957867761171e-08,3.30643286734142e-08,3.29115669741797e-08,3.29153866128121e-08,3.29202595229945e-08,4.96324474334407e-07
680,0.05,0.0499999980549121,0.0499999937886766,0.0499999890665293,0.0499999838071605,0.0499999753596738,0.0499999413285259,0.0499996589586075,0.0499969515084059,0.0499705860764257,0.0497145401573257,0.0472827258348042,0.027839653962894,0.000903998120378757,1.90524297795455e-05,4.35744729964071e-07,4.14594303452325e-08,3.30719019882235e-08,3.29086444536263e-08,3.29122365862072e-08,3.29184382256626e-08,4.96322706786091e-07
681,0.05,0.0499999979740301,0.0499999936240992,0.0499999888730361,0.0499999836314573,0.0499999753127362,0.0499999423960696,0.049999670771277,0.0499970681161121,0.0499717241347802,0.0497255659240141,0.0473859952754593,0.02858848146648,0.000976834894024766,2.05130789199774e-05,4.6531739461129e-07,4.20674729964191e-08,3.3080976501237e-08,3.29060366205934e-08,3.29096551613567e-08,3.29167285477362e-08,4.96321092089125e-07
682,0.05,0.0499999978828823,0.0499999934341118,0.0499999886422715,0.0499999834102011,0.0499999752101419,0.0499999433613587,0.0499996820631047,0.0499971801383937,0.0499728180492476,0.0497361663332909,0.0474853241373695,0.0293026100891098,0.00105417913807901,2.20785225011168e-05,4.9709845240265e-07,4.2721942431866e-08,3.30919144555495e-08,3.29035482615543e-08,3.29074807921095e-08,3.2915187122936e-08,4.9631948842543e-07
683,0.05,0.0499999977850883,0.0499999932271456,0.0499999883854717,0.0499999831560705,0.049999975065709,0.0499999442403663,0.0499996928664539,0.0499972877652965,0.0499738695414386,0.049746357854898,0.0475808794368064,0.0299870148314392,0.00113602289796332,2.37519376511678e-05,5.31198883412789e-07,4.34254564962422e-08,3.3104560161943e-08,3.29015013812782e-08,3.29055468828239e-08,3.29137308336577e-08,4.96317970242697e-07
684,0.05,0.0499999976834776,0.0499999930097503,0.0499999881114276,0.0499999828790224,0.0499999748903433,0.0499999450459901,0.0499997032099588,0.0499973911770589,0.0499748802640525,0.049756156304843,0.0476728173943785,0.0306455853517847,0.00122242355643964,2.55374134491382e-05,5.6773795085577e-07,4.41811509722837e-08,3.31187569112607e-08,3.28999343785841e-08,3.29039133680271e-08,3.2912359520575e-08,4.96316632151174e-07
685,0.05,0.0499999975801913,0.0499999927867672,0.0499999878266681,0.0499999825865223,0.0499999746923347,0.0499999457883905,0.0499997131188594,0.0499974905445492,0.0499758518027173,0.0497655768620835,0.0477612842935438,0.0312813323595456,0.00131348191839702,2.74397773061039e-05,6.06846863243893e-07,4.49920989305477e-08,3.31346563558081e-08,3.28986925353644e-08,3.29025496985982e-08,3.29111234861081e-08,4.9631541010257e-07
686,0.05,0.0499999974770235,0.0499999925620821,0.0499999875363685,0.0499999822844604,0.049999974478258,0.0499999464758987,0.0499997226159465,0.0499975860303221,0.0499767856779879,0.0497746340845751,0.0478464175733654,0.0318965494000244,0.00140934710074768,2.94644580096809e-05,6.48670215652958e-07,4.58615346484741e-08,3.31523443698109e-08,3.28978243302592e-08,3.29013479997424e-08,3.29100130158164e-08,4.96314282185238e-07
687,0.05,0.0499999973753696,0.0499999923387584,0.0499999872446738,0.0499999819775768,0.0499999742534419,0.0499999471154811,0.0499997317219919,0.0499976777887868,0.049977683342923,0.0497833418847235,0.047928346204684,0.0324929415546834,0.00151021649985343,3.16175545138644e-05,6.93364433464054e-07,4.679316707029e-08,3.31717967467923e-08,3.28973661724893e-08,3.29003360880991e-08,3.29090126293061e-08,4.963132896821e-07
688,0.05,0.0499999972764076,0.0499999921193719,0.0499999869551086,0.0499999816699339,0.0499999740225049,0.049999947713352,0.0499997404566687,0.0499977659699241,0.0499785462138817,0.0497917138248334,0.0480071946589933,0.0330718963835502,0.00161631494945374,3.39057144214029e-05,7.41094356977295e-07,4.77908343055024e-08,3.31930756070452e-08,3.28972893580053e-08,3.28995510637699e-08,3.29081189221912e-08,4.96312420085385e-07
689,0.05,0.0499999971809562,0.0499999919057213,0.0499999866702052,0.0499999813644939,0.0499999737888912,0.0499999482744653,0.0499997488378203,0.0499978507164527,0.0499793756473038,0.0497997628966693,0.0480830803826762,0.0336343722657334,0.00172790504683688,3.63362852319476e-05,7.92037451071315e-07,4.88586390476117e-08,3.32162722818358e-08,3.28975447639987e-08,3.28990235293589e-08,3.2907343563651e-08,4.96311703636717e-07
690,0.05,0.0499999970894814,0.0499999916988418,0.0499999863915056,0.0499999810631068,0.0499999735548464,0.0499999488024851,0.0499997568814181,0.0499979321636589,0.0499801729382556,0.0498075015103722,0.0481561143428137,0.0341810398098928,0.00184528116814779,3.89172807276017e-05,8.4638533536817e-07,5.00009319274716e-08,3.32414889922808e-08,3.28981262753737e-08,3.28986891995661e-08,3.29067159172433e-08,4.96311265078784e-07
691,0.05,0.0499999970023286,0.0499999914995501,0.049999986120241,0.0499999807672388,0.0499999733221656,0.0499999493005207,0.0499997646023485,0.0499980104407754,0.049980939327714,0.0498149415632301,0.0482264025668508,0.0347124042354414,0.00196878620143805,4.16576047080403e-05,9.04347065038364e-07,5.12226301297174e-08,3.32687326725723e-08,3.2899038667312e-08,3.28985870206965e-08,3.29062008206751e-08,4.96310828481027e-07
